Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090018000_28022023005764;P122730405;P122730405_1;A1;0;0;0 ;1600 ;1200 ;930
0090018000_28022023005764;P122730405;P122730405_1;A2;0;0;930 ;1600 ;1200 ;1815
0090018000_28022023005764;P122730405;P122730405_1;A3;0;0;1815 ;1600 ;1200 ;2700
0090018000_28022023005764;P122730405;P122730405_2;B1;0;1300;0 ;1600 ;2500 ;930
0090018000_28022023005764;P122730405;P122730405_2;B2;0;1300;930 ;1600 ;2500 ;1815
0090018000_28022023005764;P122730405;P122730405_2;B3;0;1300;1815 ;1600 ;2500 ;2700
0090018000_28022023005764;P122730405;P122730405_3;C1;1600;1300;0 ;3200 ;2500 ;930
0090018000_28022023005764;P122730405;P122730405_3;C2;1600;1300;930 ;3200 ;2500 ;1815
0090018000_28022023005764;P122730405;P122730405_3;C3;1600;1300;1815 ;3200 ;2500 ;2700
0090018000_28022023005764;P122730405;P122730405_4;D1;1600;0;0 ;3200 ;1200 ;930
0090018000_28022023005764;P122730405;P122730405_4;D2;1600;0;930 ;3200 ;1200 ;1815
0090018000_28022023005764;P122730405;P122730405_4;D3;1600;0;1815 ;3200 ;1200 ;2700
0090018000_28022023005764;P122730405;P122730405_5;E1;3200;0;0 ;4800 ;1200 ;930
0090018000_28022023005764;P122730405;P122730405_5;E2;3200;0;930 ;4800 ;1200 ;1815
0090018000_28022023005764;P122730405;P122730405_5;E3;3200;0;1815 ;4800 ;1200 ;2700
0090018000_28022023005034;P122730405;P122730405_6;F1;3200;1300;0 ;4800 ;2500 ;930
0090018000_28022023005764;P122730405;P122730405_6;F2;3200;1300;930 ;4800 ;2500 ;1815
0090018000_28022023005034;P122730405;P122730405_6;F3;3200;1300;1815 ;4800 ;2500 ;2700
0090018000_28022023009492;P122730405;P122730405_7;G1;4800;1300;0 ;5800 ;2500 ;975
0090018000_28022023009492;P122730405;P122730405_7;G2;4800;1300;975 ;5800 ;2500 ;1905
0090018000_28022023009492;P122730405;P122730405_7;G3;4800;1300;1905 ;5800 ;2500 ;2835
0090018000_28022023009492;P122730405;P122730405_8;H1;4800;0;0 ;5800 ;1200 ;975
0090018000_28022023009492;P122730405;P122730405_8;H2;4800;0;975 ;5800 ;1200 ;1905
0090018000_28022023009492;P122730405;P122730405_8;H3;4800;0;1905 ;5800 ;1200 ;2835
0090018000_28022023000158;P122730405;P122730405_9;I1;5800;0;0 ;6800 ;1200 ;459
