Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0091017600_08062023003070;P195549305;P195549305_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_08062023003070;P195549305;P195549305_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_08062023003070;P195549305;P195549305_2;B1;2200;0;0 ;4400 ;2400 ;1500
0091017600_08062023003070;P195549305;P195549305_2;B2;2200;0;1500 ;4400 ;2400 ;2955
0091017600_08062023003070;P195549305;P195549305_3;C1;4400;0;0 ;6600 ;2400 ;1500
0091017600_08062023003070;P195549305;P195549305_3;C2;4400;0;1500 ;6600 ;2400 ;2955
0091017600_08062023003070;P195549305;P195549305_4;D1;6600;0;0 ;8800 ;2400 ;1500
0091017600_08062023003070;P195549305;P195549305_4;D2;6600;0;1500 ;8800 ;2400 ;2955
0091017600_08062023003070;P195549305;P195549305_5;E1;8800;0;0 ;11000 ;2400 ;1500
0091017600_08062023003070;P195549305;P195549305_5;E2;8800;0;1500 ;11000 ;2400 ;2955
0091017600_08062023003070;P195549305;P195549305_6;F1;11000;0;0 ;13200 ;2400 ;1500
0091017600_08062023003070;P195549305;P195549305_6;F2;11000;0;1500 ;13200 ;2400 ;2955
0091017600_08062023003078;P195549107;P195549107_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_08062023003078;P195549107;P195549107_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_08062023003078;P195549107;P195549107_2;B1;2200;0;0 ;4400 ;2400 ;1500
0091017600_08062023003078;P195549107;P195549107_2;B2;2200;0;1500 ;4400 ;2400 ;2955
0091017600_08062023003078;P195549107;P195549107_3;C1;4400;0;0 ;6600 ;2400 ;1500
0091017600_08062023003078;P195549107;P195549107_3;C2;4400;0;1500 ;6600 ;2400 ;2955
0091017600_08062023003078;P195549107;P195549107_4;D1;6600;0;0 ;8800 ;2400 ;1500
0091017600_08062023003078;P195549107;P195549107_4;D2;6600;0;1500 ;8800 ;2400 ;2955
0091017600_08062023003078;P195549107;P195549107_5;E1;8800;0;0 ;11000 ;2400 ;1500
0091017600_08062023003078;P195549107;P195549107_5;E2;8800;0;1500 ;11000 ;2400 ;2955
0091017600_08062023005519;P195549107;P195549107_6;F1;11000;0;0 ;13200 ;2400 ;1500
0091017600_08062023003078;P195549107;P195549107_6;F2;11000;0;1500 ;13200 ;2400 ;2955
0091017600_08062023005816;P195549203;P195549203_1;A1;0;0;0 ;1600 ;1200 ;930
0091017600_08062023003353;P195549203;P195549203_1;A2;0;0;930 ;1600 ;1200 ;1815
0091017600_08062023003207;P195549203;P195549203_1;A3;0;0;1815 ;1600 ;1200 ;2700
0091017600_08062023004642;P195549203;P195549203_2;B1;0;1240;0 ;1000 ;2440 ;750
0091017600_08062023004642;P195549203;P195549203_2;B2;0;1240;750 ;1000 ;2440 ;1455
0091017600_08062023004642;P195549203;P195549203_2;B3;0;1240;1455 ;1000 ;2440 ;2160
0091017600_08062023004642;P195549203;P195549203_2;B4;0;1240;2160 ;1000 ;2440 ;2865
0091017600_08062023000509;P195549203;P195549203_3;C1;1000;1240;0 ;2000 ;2440 ;750
0091017600_08062023000509;P195549203;P195549203_3;C2;1000;1240;750 ;2000 ;2440 ;1455
0091017600_08062023000509;P195549203;P195549203_3;C3;1000;1240;1455 ;2000 ;2440 ;2160
0091017600_08062023000509;P195549203;P195549203_3;C4;1000;1240;2160 ;2000 ;2440 ;2865
0091017600_08062023001926;P195549203;P195549203_4;D1;1600;0;0 ;3350 ;1200 ;1470
0091017600_08062023001926;P195549203;P195549203_4;D2;1600;0;1470 ;3350 ;1200 ;2895
0091017600_08062023001926;P195549203;P195549203_5;E1;2000;1240;0 ;3750 ;2440 ;1470
0091017600_08062023001926;P195549203;P195549203_5;E2;2000;1240;1470 ;3750 ;2440 ;2895
0091017600_08062023001926;P195549203;P195549203_6;F1;3350;0;0 ;5100 ;1200 ;1470
0091017600_08062023001926;P195549203;P195549203_6;F2;3350;0;1470 ;5100 ;1200 ;2895
0091017600_08062023001926;P195549203;P195549203_7;G1;3750;1240;0 ;5500 ;2440 ;1470
0091017600_08062023001926;P195549203;P195549203_7;G2;3750;1240;1470 ;5500 ;2440 ;2895
0091017600_08062023005930;P195549203;P195549203_8;H1;5100;0;0 ;6700 ;1200 ;1500
0091017600_08062023005930;P195549203;P195549203_8;H2;5100;0;1500 ;6700 ;1200 ;2955
0091017600_08062023005930;P195549203;P195549203_9;I1;5500;1240;0 ;7100 ;2440 ;1500
0091017600_08062023005930;P195549203;P195549203_9;I2;5500;1240;1500 ;7100 ;2440 ;2955
0091017600_08062023005930;P195549203;P195549203_10;J1;6700;0;0 ;8300 ;1200 ;1500
0091017600_08062023005930;P195549203;P195549203_10;J2;6700;0;1500 ;8300 ;1200 ;2955
0091017600_08062023005930;P195549203;P195549203_11;K1;7100;1240;0 ;8700 ;2440 ;1500
0091017600_08062023005930;P195549203;P195549203_11;K2;7100;1240;1500 ;8700 ;2440 ;2955
