Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0091017600_14062023001048;P209549403;P209549403_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023004158;P209549403;P209549403_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_14062023005881;P209549403;P209549403_2;B1;2200;1250;0 ;3800 ;2450 ;750
0091017600_14062023001145;P209549403;P209549403_2;B2;2200;1250;750 ;3800 ;2450 ;1635
0091017600_14062023004139;P209549403;P209549403_2;B3;2200;1250;1635 ;3800 ;2450 ;2520
0091017600_14062023001678;P209549403;P209549403_3;C1;2200;0;0 ;3210 ;1206 ;1114
0091017600_14062023003243;P209549403;P209549403_3;C2;2200;0;1114 ;3210 ;1206 ;2228
0091017600_14062023000434;P209549403;P209549403_4;D1;3210;0;0 ;4210 ;1200 ;975
0091017600_14062023001007;P209549403;P209549403_5;E1;3800;1250;0 ;5000 ;2450 ;1465
0091017600_14062023004948;P209549403;P209549403_5;E2;3800;1250;1465 ;5000 ;2450 ;2885
0091017600_14062023005678;P209549403;P209549403_6;F1;4210;0;0 ;5210 ;1200 ;975
0091017600_14062023002162;P209549403;P209549403_6;F2;4210;0;975 ;5210 ;1200 ;1905
0091017600_14062023003526;P209549403;P209549403_6;F3;4210;0;1905 ;5210 ;1200 ;2835
0091017600_14062023001903;P209549403;P209549403_7;G1;5000;1250;0 ;6400 ;2450 ;1500
0091017600_14062023004615;P209549403;P209549403_7;G2;5000;1250;1500 ;6400 ;2450 ;2955
0091017600_14062023002796;P209549403;P209549403_8;H1;5210;0;0 ;6810 ;1200 ;930
0091017600_14062023005162;P209549403;P209549403_8;H2;5210;0;930 ;6810 ;1200 ;1815
0091017600_14062023002124;P209549403;P209549403_9;I1;6400;1250;0 ;7400 ;2450 ;345
0091017600_14062023002456;P209549403;P209549403_10;J1;6810;0;0 ;8565 ;1210 ;1475
0091017600_14062023002380;P209549403;P209549403_10;J2;6810;0;1475 ;8565 ;1210 ;2905
0091017600_14062023000823;P209549403;P209549403_11;K1;7400;1250;0 ;9000 ;2450 ;930
0091017600_14062023000823;P209549403;P209549403_11;K2;7400;1250;930 ;9000 ;2450 ;1815
0091017600_14062023001966;P209549403;P209549403_11;K3;7400;1250;1815 ;9000 ;2450 ;2700
0091017600_14062023004891;P209549403;P209549403_12;L1;8565;0;0 ;9965 ;1200 ;1500
0091017600_14062023001682;P209549403;P209549403_12;L2;8565;0;1500 ;9965 ;1200 ;2955
0091017600_14062023004130;P209549403;P209549403_13;M1;9000;1250;0 ;10200 ;2450 ;1465
0091017600_14062023004130;P209549403;P209549403_13;M2;9000;1250;1465 ;10200 ;2450 ;2885
0091017600_14062023001271;P209549403;P209549403_14;N1;9965;0;0 ;11165 ;1200 ;1465
0091017600_14062023000037;P209549403;P209549403_15;O1;10200;1250;0 ;11600 ;2450 ;1500
0091017600_14062023003032;P209549403;P209549403_15;O2;10200;1250;1500 ;11600 ;2450 ;2955
0091017600_14062023004639;P209549401;P209549401_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023003060;P209549401;P209549401_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_14062023004766;P209549401;P209549401_2;B1;2200;0;0 ;4400 ;2400 ;1500
0091017600_14062023004639;P209549401;P209549401_2;B2;2200;0;1500 ;4400 ;2400 ;2955
0091017600_14062023003870;P209549401;P209549401_3;C1;4400;0;0 ;6600 ;2400 ;1500
0091017600_14062023003870;P209549401;P209549401_3;C2;4400;0;1500 ;6600 ;2400 ;2955
0091017600_14062023004894;P209549401;P209549401_4;D1;6600;0;0 ;8800 ;2400 ;1500
0091017600_14062023003727;P209549401;P209549401_4;D2;6600;0;1500 ;8800 ;2400 ;2955
0091017600_14062023001626;P209549401;P209549401_5;E1;8800;0;0 ;11000 ;2400 ;1500
0091017600_14062023004894;P209549401;P209549401_5;E2;8800;0;1500 ;11000 ;2400 ;2955
0091017600_14062023000554;P209549401;P209549401_6;F1;11000;0;0 ;12600 ;1200 ;930
0091017600_14062023002241;P209549401;P209549401_6;F2;11000;0;930 ;12600 ;1200 ;1815
0091017600_14062023000554;P209549401;P209549401_6;F3;11000;0;1815 ;12600 ;1200 ;2700
0091017600_14062023001704;P209549401;P209549401_7;G1;11000;1250;0 ;12600 ;2450 ;1500
