Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090016500_14062023000389;P209525803;P209525803_1;A1;0;1660;0 ;570 ;2440 ;478
0090016500_14062023000389;P209525803;P209525803_2;B1;0;440;0 ;570 ;1220 ;478
0090016500_14062023000389;P209525803;P209525803_3;C1;570;830;0 ;1140 ;1610 ;478
0090016500_14062023000377;P209525803;P209525803_4;D1;1140;1610;0 ;1710 ;2390 ;478
0090016500_14062023000389;P209525803;P209525803_4;D2;1140;1610;478 ;1710 ;2390 ;909
0090016500_14062023000377;P209525803;P209525803_4;D3;1140;1610;909 ;1710 ;2390 ;1340
0090016500_14062023000377;P209525803;P209525803_5;E1;1140;415;0 ;1710 ;1195 ;478
0090016500_14062023000377;P209525803;P209525803_5;E2;1140;415;478 ;1710 ;1195 ;909
0090016500_14062023001416;P209525803;P209525803_6;F1;1710;0;0 ;2280 ;780 ;478
0090016500_14062023001416;P209525803;P209525803_6;F2;1710;0;478 ;2280 ;780 ;909
0090016500_14062023001416;P209525803;P209525803_7;G1;1710;780;0 ;2280 ;1560 ;478
0090016500_14062023001416;P209525803;P209525803_7;G2;1710;780;478 ;2280 ;1560 ;909
0090016500_14062023001416;P209525803;P209525803_8;H1;1710;1610;0 ;2280 ;2390 ;478
0090016500_14062023001416;P209525803;P209525803_8;H2;1710;1610;478 ;2280 ;2390 ;909
0090016500_14062023001416;P209525803;P209525803_9;I1;2280;0;0 ;2850 ;780 ;478
0090016500_14062023001416;P209525803;P209525803_9;I2;2280;0;478 ;2850 ;780 ;909
0090016500_14062023001416;P209525803;P209525803_10;J1;2280;1220;0 ;2850 ;2000 ;478
0090016500_14062023001416;P209525803;P209525803_10;J2;2280;1220;478 ;2850 ;2000 ;909
0090016500_14062023001416;P209525803;P209525803_11;K1;2850;1660;0 ;3420 ;2440 ;478
0090016500_14062023001416;P209525803;P209525803_11;K2;2850;1660;478 ;3420 ;2440 ;909
0090016500_14062023002011;P209525803;P209525803_12;L1;2850;0;0 ;3420 ;780 ;478
0090016500_14062023002011;P209525803;P209525803_12;L2;2850;0;478 ;3420 ;780 ;909
0090016500_14062023002011;P209525803;P209525803_13;M1;2850;830;0 ;3420 ;1610 ;478
0090016500_14062023000725;P209525803;P209525803_14;N1;3420;1640;0 ;4020 ;2440 ;560
0090016500_14062023000725;P209525803;P209525803_15;O1;3420;420;0 ;4020 ;1220 ;560
0090016500_14062023000725;P209525803;P209525803_16;P1;4020;0;0 ;4620 ;800 ;560
0090016500_14062023000725;P209525803;P209525803_17;Q1;4020;800;0 ;4620 ;1600 ;560
0090016500_14062023000725;P209525803;P209525803_18;R1;4020;1640;0 ;4620 ;2440 ;560
0090016500_14062023000725;P209525803;P209525803_19;S1;4620;0;0 ;5220 ;800 ;560
0090016500_14062023000725;P209525803;P209525803_20;T1;4620;800;0 ;5220 ;1600 ;560
0090016500_14062023000725;P209525803;P209525803_21;U1;4620;1640;0 ;5220 ;2440 ;560
0090016500_14062023000725;P209525803;P209525803_22;V1;5220;1640;0 ;5820 ;2440 ;560
0090016500_14062023000725;P209525803;P209525803_23;W1;5220;0;0 ;5820 ;800 ;560
0090016500_14062023000725;P209525803;P209525803_24;X1;5220;800;0 ;5820 ;1600 ;560
0090016500_14062023000725;P209525803;P209525803_25;Y1;5820;0;0 ;6420 ;800 ;560
0090016500_14062023000725;P209525803;P209525803_26;Z1;5820;800;0 ;6420 ;1600 ;560
0090016500_14062023000725;P209525803;P209525803_27;AA1;5820;1640;0 ;6420 ;2440 ;560
0090016500_14062023000725;P209525803;P209525803_28;AB1;6420;1640;0 ;7020 ;2440 ;560
0090016500_14062023000725;P209525803;P209525803_29;AC1;6420;0;0 ;7020 ;800 ;560
0090016500_14062023000725;P209525803;P209525803_30;AD1;6420;800;0 ;7020 ;1600 ;560
0090016500_14062023000725;P209525803;P209525803_31;AE1;7020;0;0 ;7620 ;800 ;560
0090016500_14062023000725;P209525803;P209525803_32;AF1;7020;800;0 ;7620 ;1600 ;560
0090016500_14062023000916;P209525803;P209525803_33;AG1;7020;1640;0 ;7620 ;2440 ;560
