Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0091017300_08062023000071;P236654305;P236654305_1;A1;0;0;0 ;1010 ;1206 ;861
0091017300_08062023000045;P236654305;P236654305_1;A2;0;0;861 ;1010 ;1206 ;1445
0091017300_08062023000071;P236654305;P236654305_1;A3;0;0;1445 ;1010 ;1206 ;2306
0091017300_08062023000203;P236654305;P236654305_1;A4;0;0;2306 ;1010 ;1206 ;2890
0091017300_08062023000071;P236654305;P236654305_2;B1;0;1234;0 ;1010 ;2440 ;861
0091017300_08062023000071;P236654305;P236654305_2;B2;0;1234;861 ;1010 ;2440 ;1722
0091017300_08062023000059;P236654305;P236654305_2;B3;0;1234;1722 ;1010 ;2440 ;2107
0091017300_08062023000059;P236654305;P236654305_2;B4;0;1234;2107 ;1010 ;2440 ;2492
0091017300_08062023000059;P236654305;P236654305_2;B5;0;1234;2492 ;1010 ;2440 ;2877
0091017300_08062023000200;P236654305;P236654305_3;C1;1010;1234;0 ;2020 ;2440 ;861
0091017300_08062023000059;P236654305;P236654305_3;C2;1010;1234;861 ;2020 ;2440 ;1246
0091017300_08062023000200;P236654305;P236654305_3;C3;1010;1234;1246 ;2020 ;2440 ;2107
0091017300_08062023000204;P236654305;P236654305_3;C4;1010;1234;2107 ;2020 ;2440 ;2492
0091017300_08062023000204;P236654305;P236654305_3;C5;1010;1234;2492 ;2020 ;2440 ;2877
0091017300_08062023000114;P236654305;P236654305_4;D1;1010;0;0 ;2020 ;1206 ;861
0091017300_08062023000114;P236654305;P236654305_4;D2;1010;0;861 ;2020 ;1206 ;1722
0091017300_08062023000114;P236654305;P236654305_4;D3;1010;0;1722 ;2020 ;1206 ;2583
0091017300_08062023000204;P236654305;P236654305_5;E1;2020;0;0 ;3030 ;1206 ;385
0091017300_08062023000114;P236654305;P236654305_5;E2;2020;0;385 ;3030 ;1206 ;1246
0091017300_08062023000204;P236654305;P236654305_5;E3;2020;0;1246 ;3030 ;1206 ;1631
0091017300_08062023000182;P236654305;P236654305_5;E4;2020;0;1631 ;3030 ;1206 ;2812
0091017300_08062023000054;P236654305;P236654305_6;F1;2020;1234;0 ;3030 ;2440 ;1181
0091017300_08062023000054;P236654305;P236654305_6;F2;2020;1234;1181 ;3030 ;2440 ;2362
0091017300_08062023000158;P236654305;P236654305_7;G1;3030;1234;0 ;4040 ;2440 ;861
0091017300_08062023000158;P236654305;P236654305_7;G2;3030;1234;861 ;4040 ;2440 ;1722
