Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0091017600_28022023000328;P095652003;P095652003_1;A1;0;1660;0 ;570 ;2440 ;478
0091017600_28022023001056;P095652003;P095652003_1;A2;0;1660;478 ;570 ;2440 ;909
0091017600_28022023000328;P095652003;P095652003_1;A3;0;1660;909 ;570 ;2440 ;1340
0091017600_28022023001120;P095652003;P095652003_1;A4;0;1660;1340 ;570 ;2440 ;1771
0091017600_28022023001365;P095652003;P095652003_2;B1;0;0;0 ;1010 ;1206 ;285
0091017600_28022023001365;P095652003;P095652003_2;B2;0;0;285 ;1010 ;1206 ;570
0091017600_28022023000761;P095652003;P095652003_2;B3;0;0;570 ;1010 ;1206 ;955
0091017600_28022023001386;P095652003;P095652003_2;B4;0;0;955 ;1010 ;1206 ;1340
0091017600_28022023001386;P095652003;P095652003_2;B5;0;0;1340 ;1010 ;1206 ;1725
0091017600_28022023000050;P095652003;P095652003_2;B6;0;0;1725 ;1010 ;1206 ;2110
0091017600_28022023001152;P095652003;P095652003_3;C1;570;1240;0 ;1570 ;2440 ;975
0091017600_28022023001152;P095652003;P095652003_3;C2;570;1240;975 ;1570 ;2440 ;1905
0091017600_28022023001152;P095652003;P095652003_3;C3;570;1240;1905 ;1570 ;2440 ;2835
0091017600_28022023001152;P095652003;P095652003_4;D1;1010;0;0 ;2010 ;1200 ;975
0091017600_28022023001152;P095652003;P095652003_4;D2;1010;0;975 ;2010 ;1200 ;1905
0091017600_28022023001152;P095652003;P095652003_4;D3;1010;0;1905 ;2010 ;1200 ;2835
0091017600_28022023001156;P095652003;P095652003_5;E1;1570;1240;0 ;2570 ;2440 ;750
0091017600_28022023001152;P095652003;P095652003_5;E2;1570;1240;750 ;2570 ;2440 ;1680
0091017600_28022023001156;P095652003;P095652003_5;E3;1570;1240;1680 ;2570 ;2440 ;2385
0091017600_28022023000276;P095652003;P095652003_6;F1;2010;0;0 ;3010 ;1200 ;750
0091017600_28022023000276;P095652003;P095652003_6;F2;2010;0;750 ;3010 ;1200 ;1455
0091017600_28022023000576;P095652003;P095652003_6;F3;2010;0;1455 ;3010 ;1200 ;2385
0091017600_28022023000576;P095652003;P095652003_7;G1;2570;1240;0 ;3570 ;2440 ;975
0091017600_28022023000576;P095652003;P095652003_7;G2;2570;1240;975 ;3570 ;2440 ;1905
0091017600_28022023000576;P095652003;P095652003_7;G3;2570;1240;1905 ;3570 ;2440 ;2835
0091017600_28022023000576;P095652003;P095652003_8;H1;3010;0;0 ;4010 ;1200 ;975
0091017600_28022023000576;P095652003;P095652003_8;H2;3010;0;975 ;4010 ;1200 ;1905
0091017600_28022023000576;P095652003;P095652003_8;H3;3010;0;1905 ;4010 ;1200 ;2835
0091017600_28022023000576;P095652003;P095652003_9;I1;3570;1240;0 ;4570 ;2440 ;975
0091017600_28022023000576;P095652003;P095652003_9;I2;3570;1240;975 ;4570 ;2440 ;1905
0091017600_28022023000406;P095652003;P095652003_10;J1;4010;0;0 ;5610 ;1200 ;750
0091017600_28022023000406;P095652003;P095652003_10;J2;4010;0;750 ;5610 ;1200 ;1455
0091017600_28022023001215;P095652003;P095652003_10;J3;4010;0;1455 ;5610 ;1200 ;2160
0091017600_28022023001215;P095652003;P095652003_10;J4;4010;0;2160 ;5610 ;1200 ;2865
0091017600_28022023000994;P095652003;P095652003_11;K1;4570;1234;0 ;5580 ;2440 ;385
0091017600_28022023000994;P095652003;P095652003_11;K2;4570;1234;385 ;5580 ;2440 ;770
0091017600_28022023000994;P095652003;P095652003_11;K3;4570;1234;770 ;5580 ;2440 ;1155
0091017600_28022023000994;P095652003;P095652003_11;K4;4570;1234;1155 ;5580 ;2440 ;1540
0091017600_28022023000994;P095652003;P095652003_11;K5;4570;1234;1540 ;5580 ;2440 ;1925
0091017600_28022023000994;P095652003;P095652003_11;K6;4570;1234;1925 ;5580 ;2440 ;2310
0091017600_28022023000994;P095652003;P095652003_11;K7;4570;1234;2310 ;5580 ;2440 ;2695
0091017600_28022023000994;P095652003;P095652003_12;L1;5580;1234;0 ;6590 ;2440 ;385
0091017600_28022023000994;P095652003;P095652003_12;L2;5580;1234;385 ;6590 ;2440 ;770
0091017600_28022023000994;P095652003;P095652003_12;L3;5580;1234;770 ;6590 ;2440 ;1155
0091017600_28022023000994;P095652003;P095652003_12;L4;5580;1234;1155 ;6590 ;2440 ;1540
0091017600_28022023000994;P095652003;P095652003_12;L5;5580;1234;1540 ;6590 ;2440 ;1925
0091017600_28022023000994;P095652003;P095652003_12;L6;5580;1234;1925 ;6590 ;2440 ;2310
0091017600_28022023000994;P095652003;P095652003_12;L7;5580;1234;2310 ;6590 ;2440 ;2695
0091017600_28022023000994;P095652003;P095652003_13;M1;5610;0;0 ;6620 ;1206 ;385
0091017600_28022023000994;P095652003;P095652003_13;M2;5610;0;385 ;6620 ;1206 ;770
0091017600_28022023000994;P095652003;P095652003_13;M3;5610;0;770 ;6620 ;1206 ;1155
0091017600_28022023000994;P095652003;P095652003_13;M4;5610;0;1155 ;6620 ;1206 ;1540
0091017600_28022023000994;P095652003;P095652003_13;M5;5610;0;1540 ;6620 ;1206 ;1925
0091017600_28022023000994;P095652003;P095652003_13;M6;5610;0;1925 ;6620 ;1206 ;2310
0091017600_28022023000994;P095652003;P095652003_13;M7;5610;0;2310 ;6620 ;1206 ;2695
0091017600_28022023000994;P095652003;P095652003_14;N1;6590;1234;0 ;7600 ;2440 ;385
0091017600_28022023001020;P095652003;P095652003_15;O1;6620;0;0 ;7420 ;600 ;560
0091017600_28022023001020;P095652003;P095652003_15;O2;6620;0;560 ;7420 ;600 ;1078
0091017600_28022023001020;P095652003;P095652003_15;O3;6620;0;1078 ;7420 ;600 ;1596
0091017600_28022023001020;P095652003;P095652003_15;O4;6620;0;1596 ;7420 ;600 ;2114
0091017600_28022023000142;P095652003;P095652003_16;P1;6620;634;0 ;7420 ;1234 ;560
0091017600_28022023001020;P095652003;P095652003_16;P2;6620;634;560 ;7420 ;1234 ;1078
0091017600_28022023000991;P095652003;P095652003_16;P3;6620;634;1078 ;7420 ;1234 ;1596
0091017600_28022023000991;P095652003;P095652003_16;P4;6620;634;1596 ;7420 ;1234 ;2114
0091017600_28022023000991;P095652003;P095652003_17;Q1;7420;0;0 ;8220 ;600 ;560
0091017600_28022023000991;P095652003;P095652003_17;Q2;7420;0;560 ;8220 ;600 ;1078
0091017600_28022023000991;P095652003;P095652003_17;Q3;7420;0;1078 ;8220 ;600 ;1596
0091017600_28022023000790;P095652003;P095652003_17;Q4;7420;0;1596 ;8220 ;600 ;2114
0091017600_28022023000628;P095652003;P095652003_18;R1;7420;634;0 ;8220 ;1234 ;560
0091017600_28022023000790;P095652003;P095652003_18;R2;7420;634;560 ;8220 ;1234 ;1078
0091017600_28022023000638;P095652003;P095652003_19;S1;7600;1240;0 ;8600 ;2440 ;930
0091017600_28022023000625;P095652003;P095652003_19;S2;7600;1240;930 ;8600 ;2440 ;1815
0091017600_28022023000121;P095652003;P095652003_20;T1;8220;0;0 ;9230 ;1206 ;385
0091017600_28022023001052;P095652003;P095652003_21;U1;8600;1206;0 ;9400 ;1806 ;560
0091017600_28022023000798;P095652003;P095652003_21;U2;8600;1206;560 ;9400 ;1806 ;1078
0091017600_28022023001052;P095652003;P095652003_21;U3;8600;1206;1078 ;9400 ;1806 ;1596
0091017600_28022023001052;P095652003;P095652003_21;U4;8600;1206;1596 ;9400 ;1806 ;2114
0091017600_28022023001052;P095652003;P095652003_21;U5;8600;1206;2114 ;9400 ;1806 ;2632
0091017600_28022023000110;P095652003;P095652003_22;V1;8600;1840;0 ;9400 ;2440 ;560
0091017600_28022023000918;P095652003;P095652003_22;V2;8600;1840;560 ;9400 ;2440 ;1078
0091017600_28022023000851;P095652003;P095652003_23;W1;9230;0;0 ;9800 ;780 ;478
0091017600_28022023001240;P095652003;P095652003_24;X1;9400;1240;0 ;10400 ;2440 ;975
0091017600_28022023000784;P094652003;P094652003_1;A1;0;0;0 ;1000 ;1200 ;975
0091017600_28022023000784;P094652003;P094652003_1;A2;0;0;975 ;1000 ;1200 ;1905
0091017600_28022023000784;P094652003;P094652003_1;A3;0;0;1905 ;1000 ;1200 ;2835
0091017600_28022023000784;P094652003;P094652003_2;B1;0;1240;0 ;1000 ;2440 ;975
0091017600_28022023000784;P094652003;P094652003_2;B2;0;1240;975 ;1000 ;2440 ;1905
0091017600_28022023000784;P094652003;P094652003_2;B3;0;1240;1905 ;1000 ;2440 ;2835
0091017600_28022023000784;P094652003;P094652003_3;C1;1000;1240;0 ;2000 ;2440 ;975
0091017600_28022023000784;P094652003;P094652003_3;C2;1000;1240;975 ;2000 ;2440 ;1905
0091017600_28022023000784;P094652003;P094652003_3;C3;1000;1240;1905 ;2000 ;2440 ;2835
0091017600_28022023000739;P094652003;P094652003_4;D1;1000;0;0 ;1570 ;780 ;478
0091017600_28022023000739;P094652003;P094652003_4;D2;1000;0;478 ;1570 ;780 ;909
0091017600_28022023001431;P094652003;P094652003_4;D3;1000;0;909 ;1570 ;780 ;1340
0091017600_28022023001431;P094652003;P094652003_4;D4;1000;0;1340 ;1570 ;780 ;1771
0091017600_28022023000095;P094652003;P094652003_5;E1;1570;0;0 ;2570 ;1200 ;750
0091017600_28022023000095;P094652003;P094652003_5;E2;1570;0;750 ;2570 ;1200 ;1455
0091017600_28022023000554;P094652003;P094652003_5;E3;1570;0;1455 ;2570 ;1200 ;2385
0091017600_28022023000554;P094652003;P094652003_6;F1;2000;1240;0 ;3000 ;2440 ;975
0091017600_28022023000554;P094652003;P094652003_6;F2;2000;1240;975 ;3000 ;2440 ;1905
0091017600_28022023000554;P094652003;P094652003_6;F3;2000;1240;1905 ;3000 ;2440 ;2835
0091017600_28022023000554;P094652003;P094652003_7;G1;2570;0;0 ;3570 ;1200 ;975
0091017600_28022023000554;P094652003;P094652003_7;G2;2570;0;975 ;3570 ;1200 ;1905
0091017600_28022023000554;P094652003;P094652003_7;G3;2570;0;1905 ;3570 ;1200 ;2835
0091017600_28022023000690;P094652003;P094652003_8;H1;3000;1660;0 ;3570 ;2440 ;478
0091017600_28022023001262;P094652003;P094652003_9;I1;3570;0;0 ;5170 ;1200 ;750
0091017600_28022023001262;P094652003;P094652003_9;I2;3570;0;750 ;5170 ;1200 ;1455
0091017600_28022023000979;P094652003;P094652003_9;I3;3570;0;1455 ;5170 ;1200 ;2160
0091017600_28022023000979;P094652003;P094652003_9;I4;3570;0;2160 ;5170 ;1200 ;2865
0091017600_28022023000942;P094652003;P094652003_10;J1;3570;1240;0 ;4570 ;2440 ;750
0091017600_28022023000942;P094652003;P094652003_10;J2;3570;1240;750 ;4570 ;2440 ;1455
0091017600_28022023000979;P094652003;P094652003_11;K1;4570;1240;0 ;6170 ;2440 ;750
0091017600_28022023000834;P094652003;P094652003_12;L1;5170;0;0 ;6180 ;1206 ;385
0091017600_28022023000834;P094652003;P094652003_12;L2;5170;0;385 ;6180 ;1206 ;770
0091017600_28022023000773;P094652003;P094652003_12;L3;5170;0;770 ;6180 ;1206 ;1055
0091017600_28022023000773;P094652003;P094652003_12;L4;5170;0;1055 ;6180 ;1206 ;1340
0091017600_28022023000773;P094652003;P094652003_12;L5;5170;0;1340 ;6180 ;1206 ;1625
0091017600_28022023000773;P094652003;P094652003_12;L6;5170;0;1625 ;6180 ;1206 ;1910
0091017600_28022023000318;P094652003;P094652003_12;L7;5170;0;1910 ;6180 ;1206 ;2295
0091017600_28022023001154;P094652003;P094652003_12;L8;5170;0;2295 ;6180 ;1206 ;2680
0091017600_28022023001042;P094652003;P094652003_13;M1;6170;1234;0 ;7180 ;2440 ;385
0091017600_28022023000817;P094652003;P094652003_14;N1;6180;0;0 ;7190 ;1206 ;385
0091017600_28022023000770;P094652003;P094652003_14;N2;6180;0;385 ;7190 ;1206 ;1570
0091017600_28022023000817;P094652003;P094652003_14;N3;6180;0;1570 ;7190 ;1206 ;1955
0091017600_28022023000817;P094652003;P094652003_14;N4;6180;0;1955 ;7190 ;1206 ;2340
0091017600_28022023000817;P094652003;P094652003_14;N5;6180;0;2340 ;7190 ;1206 ;2725
0091017600_28022023000817;P094652003;P094652003_15;O1;7180;1234;0 ;8190 ;2440 ;385
0091017600_28022023000817;P094652003;P094652003_15;O2;7180;1234;385 ;8190 ;2440 ;770
0091017600_28022023000817;P094652003;P094652003_15;O3;7180;1234;770 ;8190 ;2440 ;1155
0091017600_28022023000817;P094652003;P094652003_15;O4;7180;1234;1155 ;8190 ;2440 ;1540
0091017600_28022023000817;P094652003;P094652003_15;O5;7180;1234;1540 ;8190 ;2440 ;1925
0091017600_28022023000817;P094652003;P094652003_15;O6;7180;1234;1925 ;8190 ;2440 ;2310
0091017600_28022023000817;P094652003;P094652003_15;O7;7180;1234;2310 ;8190 ;2440 ;2695
0091017600_28022023000817;P094652003;P094652003_16;P1;7190;0;0 ;8200 ;1206 ;385
0091017600_28022023000817;P094652003;P094652003_16;P2;7190;0;385 ;8200 ;1206 ;770
0091017600_28022023000817;P094652003;P094652003_16;P3;7190;0;770 ;8200 ;1206 ;1155
0091017600_28022023000817;P094652003;P094652003_16;P4;7190;0;1155 ;8200 ;1206 ;1540
0091017600_28022023000817;P094652003;P094652003_16;P5;7190;0;1540 ;8200 ;1206 ;1925
0091017600_28022023000817;P094652003;P094652003_16;P6;7190;0;1925 ;8200 ;1206 ;2310
0091017600_28022023000817;P094652003;P094652003_16;P7;7190;0;2310 ;8200 ;1206 ;2695
0091017600_28022023000817;P094652003;P094652003_17;Q1;8190;1234;0 ;9200 ;2440 ;385
0091017600_28022023000817;P094652003;P094652003_17;Q2;8190;1234;385 ;9200 ;2440 ;770
0091017600_28022023000817;P094652003;P094652003_17;Q3;8190;1234;770 ;9200 ;2440 ;1155
0091017600_28022023000817;P094652003;P094652003_17;Q4;8190;1234;1155 ;9200 ;2440 ;1540
0091017600_28022023000817;P094652003;P094652003_17;Q5;8190;1234;1540 ;9200 ;2440 ;1925
0091017600_28022023000817;P094652003;P094652003_17;Q6;8190;1234;1925 ;9200 ;2440 ;2310
0091017600_28022023000133;P094652003;P094652003_18;R1;8200;0;0 ;9000 ;600 ;560
0091017600_28022023000133;P094652003;P094652003_18;R2;8200;0;560 ;9000 ;600 ;1078
0091017600_28022023000754;P094652003;P094652003_18;R3;8200;0;1078 ;9000 ;600 ;1596
0091017600_28022023000754;P094652003;P094652003_18;R4;8200;0;1596 ;9000 ;600 ;2114
0091017600_28022023000754;P094652003;P094652003_19;S1;8200;634;0 ;9000 ;1234 ;560
0091017600_28022023000754;P094652003;P094652003_19;S2;8200;634;560 ;9000 ;1234 ;1078
0091017600_28022023000754;P094652003;P094652003_19;S3;8200;634;1078 ;9000 ;1234 ;1596
0091017600_28022023000701;P094652003;P094652003_19;S4;8200;634;1596 ;9000 ;1234 ;2114
0091017600_28022023000701;P094652003;P094652003_20;T1;9000;0;0 ;9800 ;600 ;560
0091017600_28022023000701;P094652003;P094652003_20;T2;9000;0;560 ;9800 ;600 ;1078
0091017600_28022023000701;P094652003;P094652003_20;T3;9000;0;1078 ;9800 ;600 ;1596
0091017600_28022023000701;P094652003;P094652003_20;T4;9000;0;1596 ;9800 ;600 ;2114
0091017600_28022023000750;P094652003;P094652003_21;U1;9000;634;0 ;9800 ;1234 ;560
0091017600_28022023000750;P094652003;P094652003_21;U2;9000;634;560 ;9800 ;1234 ;1078
0091017600_28022023000650;P094652003;P094652003_21;U3;9000;634;1078 ;9800 ;1234 ;1596
0091017600_28022023000750;P094652003;P094652003_22;V1;9200;1234;0 ;10000 ;1834 ;560
0091017600_28022023000829;P094652003;P094652003_23;W1;9800;0;0 ;10800 ;1200 ;930
0091017600_28022023000102;P094652003;P094652003_23;W2;9800;0;930 ;10800 ;1200 ;1815
0091017600_28022023001341;P094652003;P094652003_24;X1;10000;1234;0 ;11010 ;2440 ;385
0091017600_28022023001341;P094652003;P094652003_24;X2;10000;1234;385 ;11010 ;2440 ;770
0091017600_28022023001356;P094652003;P094652003_25;Y1;10800;0;0 ;11600 ;600 ;560
0091017600_28022023000910;P094652003;P094652003_25;Y2;10800;0;560 ;11600 ;600 ;1078
0091017600_28022023001356;P094652003;P094652003_25;Y3;10800;0;1078 ;11600 ;600 ;1596
0091017600_28022023001356;P094652003;P094652003_25;Y4;10800;0;1596 ;11600 ;600 ;2114
0091017600_28022023001356;P094652003;P094652003_25;Y5;10800;0;2114 ;11600 ;600 ;2632
0091017600_28022023001153;P094652003;P094652003_26;Z1;10800;634;0 ;11600 ;1234 ;560
0091017600_28022023001356;P094652003;P094652003_26;Z2;10800;634;560 ;11600 ;1234 ;1078
0091017600_28022023001454;P094652003;P094652003_27;AA1;11010;1234;0 ;12020 ;2440 ;385
0091017600_28022023000689;P093652003;P093652003_1;A1;0;1234;0 ;1010 ;2440 ;385
0091017600_28022023001128;P093652003;P093652003_1;A2;0;1234;385 ;1010 ;2440 ;670
0091017600_28022023001458;P093652003;P093652003_1;A3;0;1234;670 ;1010 ;2440 ;955
0091017600_28022023001104;P093652003;P093652003_1;A4;0;1234;955 ;1010 ;2440 ;1240
0091017600_28022023000993;P093652003;P093652003_1;A5;0;1234;1240 ;1010 ;2440 ;1525
0091017600_28022023001006;P093652003;P093652003_1;A6;0;1234;1525 ;1010 ;2440 ;1910
0091017600_28022023000663;P093652003;P093652003_1;A7;0;1234;1910 ;1010 ;2440 ;2295
0091017600_28022023000663;P093652003;P093652003_1;A8;0;1234;2295 ;1010 ;2440 ;2680
0091017600_28022023000213;P093652003;P093652003_2;B1;0;0;0 ;1000 ;1200 ;975
0091017600_28022023000213;P093652003;P093652003_2;B2;0;0;975 ;1000 ;1200 ;1905
0091017600_28022023000213;P093652003;P093652003_2;B3;0;0;1905 ;1000 ;1200 ;2835
0091017600_28022023000213;P093652003;P093652003_3;C1;1000;0;0 ;2000 ;1200 ;975
0091017600_28022023000213;P093652003;P093652003_3;C2;1000;0;975 ;2000 ;1200 ;1905
0091017600_28022023000213;P093652003;P093652003_3;C3;1000;0;1905 ;2000 ;1200 ;2835
0091017600_28022023000213;P093652003;P093652003_4;D1;1010;1240;0 ;2010 ;2440 ;975
0091017600_28022023000213;P093652003;P093652003_4;D2;1010;1240;975 ;2010 ;2440 ;1905
0091017600_28022023000552;P093652003;P093652003_4;D3;1010;1240;1905 ;2010 ;2440 ;2610
0091017600_28022023000648;P093652003;P093652003_5;E1;2000;0;0 ;3600 ;1200 ;750
0091017600_28022023001347;P093652003;P093652003_5;E2;2000;0;750 ;3600 ;1200 ;1455
0091017600_28022023000648;P093652003;P093652003_5;E3;2000;0;1455 ;3600 ;1200 ;2160
0091017600_28022023000170;P093652003;P093652003_6;F1;2010;1240;0 ;3010 ;2440 ;975
0091017600_28022023000747;P093652003;P093652003_6;F2;2010;1240;975 ;3010 ;2440 ;1680
0091017600_28022023000170;P093652003;P093652003_6;F3;2010;1240;1680 ;3010 ;2440 ;2610
0091017600_28022023000984;P093652003;P093652003_7;G1;3010;1660;0 ;3580 ;2440 ;478
0091017600_28022023000984;P093652003;P093652003_7;G2;3010;1660;478 ;3580 ;2440 ;909
0091017600_28022023000814;P093652003;P093652003_7;G3;3010;1660;909 ;3580 ;2440 ;1340
0091017600_28022023000614;P093652003;P093652003_7;G4;3010;1660;1340 ;3580 ;2440 ;1771
0091017600_28022023000170;P093652003;P093652003_8;H1;3580;1240;0 ;4580 ;2440 ;975
0091017600_28022023000170;P093652003;P093652003_8;H2;3580;1240;975 ;4580 ;2440 ;1905
0091017600_28022023000170;P093652003;P093652003_8;H3;3580;1240;1905 ;4580 ;2440 ;2835
0091017600_28022023000170;P093652003;P093652003_9;I1;3600;0;0 ;4600 ;1200 ;975
0091017600_28022023000170;P093652003;P093652003_9;I2;3600;0;975 ;4600 ;1200 ;1905
0091017600_28022023000170;P093652003;P093652003_9;I3;3600;0;1905 ;4600 ;1200 ;2835
0091017600_28022023000170;P093652003;P093652003_10;J1;4580;1240;0 ;5580 ;2440 ;975
0091017600_28022023000170;P093652003;P093652003_10;J2;4580;1240;975 ;5580 ;2440 ;1905
0091017600_28022023000614;P093652003;P093652003_11;K1;4600;0;0 ;5170 ;780 ;478
0091017600_28022023001398;P093652003;P093652003_12;L1;5170;0;0 ;6180 ;1206 ;385
0091017600_28022023001209;P093652003;P093652003_12;L2;5170;0;385 ;6180 ;1206 ;1570
0091017600_28022023001398;P093652003;P093652003_12;L3;5170;0;1570 ;6180 ;1206 ;1955
0091017600_28022023001398;P093652003;P093652003_12;L4;5170;0;1955 ;6180 ;1206 ;2340
0091017600_28022023001398;P093652003;P093652003_12;L5;5170;0;2340 ;6180 ;1206 ;2725
0091017600_28022023001069;P093652003;P093652003_13;M1;5580;1206;0 ;6380 ;1806 ;560
0091017600_28022023001069;P093652003;P093652003_13;M2;5580;1206;560 ;6380 ;1806 ;1078
0091017600_28022023001069;P093652003;P093652003_13;M3;5580;1206;1078 ;6380 ;1806 ;1596
0091017600_28022023001069;P093652003;P093652003_13;M4;5580;1206;1596 ;6380 ;1806 ;2114
0091017600_28022023000199;P093652003;P093652003_14;N1;5580;1840;0 ;6380 ;2440 ;560
0091017600_28022023001069;P093652003;P093652003_14;N2;5580;1840;560 ;6380 ;2440 ;1078
0091017600_28022023000199;P093652003;P093652003_14;N3;5580;1840;1078 ;6380 ;2440 ;1596
0091017600_28022023000199;P093652003;P093652003_14;N4;5580;1840;1596 ;6380 ;2440 ;2114
0091017600_28022023000199;P093652003;P093652003_14;N5;5580;1840;2114 ;6380 ;2440 ;2632
0091017600_28022023000047;P093652003;P093652003_15;O1;6180;0;0 ;6980 ;600 ;560
0091017600_28022023000199;P093652003;P093652003_15;O2;6180;0;560 ;6980 ;600 ;1078
0091017600_28022023000047;P093652003;P093652003_15;O3;6180;0;1078 ;6980 ;600 ;1596
0091017600_28022023000299;P093652003;P093652003_16;P1;6180;606;0 ;6980 ;1206 ;560
0091017600_28022023000299;P093652003;P093652003_16;P2;6180;606;560 ;6980 ;1206 ;1078
0091017600_28022023001413;P093652003;P093652003_16;P3;6180;606;1078 ;6980 ;1206 ;1596
0091017600_28022023001398;P093652003;P093652003_17;Q1;6380;1234;0 ;7390 ;2440 ;385
0091017600_28022023001398;P093652003;P093652003_17;Q2;6380;1234;385 ;7390 ;2440 ;770
0091017600_28022023001398;P093652003;P093652003_17;Q3;6380;1234;770 ;7390 ;2440 ;1155
0091017600_28022023001398;P093652003;P093652003_17;Q4;6380;1234;1155 ;7390 ;2440 ;1540
0091017600_28022023001398;P093652003;P093652003_17;Q5;6380;1234;1540 ;7390 ;2440 ;1925
0091017600_28022023001398;P093652003;P093652003_17;Q6;6380;1234;1925 ;7390 ;2440 ;2310
0091017600_28022023001398;P093652003;P093652003_17;Q7;6380;1234;2310 ;7390 ;2440 ;2695
0091017600_28022023001398;P093652003;P093652003_18;R1;6980;0;0 ;7990 ;1206 ;385
0091017600_28022023001398;P093652003;P093652003_18;R2;6980;0;385 ;7990 ;1206 ;770
0091017600_28022023001398;P093652003;P093652003_18;R3;6980;0;770 ;7990 ;1206 ;1155
0091017600_28022023001398;P093652003;P093652003_18;R4;6980;0;1155 ;7990 ;1206 ;1540
0091017600_28022023001398;P093652003;P093652003_18;R5;6980;0;1540 ;7990 ;1206 ;1925
0091017600_28022023001398;P093652003;P093652003_18;R6;6980;0;1925 ;7990 ;1206 ;2310
0091017600_28022023001398;P093652003;P093652003_18;R7;6980;0;2310 ;7990 ;1206 ;2695
0091017600_28022023001398;P093652003;P093652003_19;S1;7390;1234;0 ;8400 ;2440 ;385
0091017600_28022023001398;P093652003;P093652003_19;S2;7390;1234;385 ;8400 ;2440 ;770
0091017600_28022023001398;P093652003;P093652003_19;S3;7390;1234;770 ;8400 ;2440 ;1155
0091017600_28022023001398;P093652003;P093652003_19;S4;7390;1234;1155 ;8400 ;2440 ;1540
0091017600_28022023001398;P093652003;P093652003_19;S5;7390;1234;1540 ;8400 ;2440 ;1925
0091017600_28022023001398;P093652003;P093652003_19;S6;7390;1234;1925 ;8400 ;2440 ;2310
0091017600_28022023001413;P093652003;P093652003_20;T1;7990;0;0 ;8790 ;600 ;560
0091017600_28022023000134;P093652003;P093652003_21;U1;8400;600;0 ;9400 ;1800 ;930
