Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090019100_14062023001291;P205041109;P205041109_1;A1;0;0;0 ;1800 ;1200 ;1490
0090019100_14062023000655;P205041109;P205041109_1;A2;0;0;1490 ;1800 ;1200 ;2935
0090019100_14062023003426;P205041109;P205041109_2;B1;0;1240;0 ;1000 ;2440 ;975
0090019100_14062023005098;P205041109;P205041109_2;B2;0;1240;975 ;1000 ;2440 ;1905
0090019100_14062023004479;P205041109;P205041109_2;B3;0;1240;1905 ;1000 ;2440 ;2835
0090019100_14062023001714;P205041109;P205041109_3;C1;1000;1200;0 ;1800 ;1800 ;560
0090019100_14062023007256;P205041109;P205041109_3;C2;1000;1200;560 ;1800 ;1800 ;1078
0090019100_14062023004225;P205041109;P205041109_3;C3;1000;1200;1078 ;1800 ;1800 ;1596
0090019100_14062023001097;P205041109;P205041109_3;C4;1000;1200;1596 ;1800 ;1800 ;2114
0090019100_14062023000408;P205041109;P205041109_3;C5;1000;1200;2114 ;1800 ;1800 ;2632
0090019100_14062023007652;P205041109;P205041109_4;D1;1000;1840;0 ;1800 ;2440 ;560
0090019100_14062023000701;P205041109;P205041109_4;D2;1000;1840;560 ;1800 ;2440 ;1078
0090019100_14062023001826;P205041109;P205041109_5;E1;1800;1240;0 ;2800 ;2440 ;975
0090019100_14062023000941;P205041109;P205041109_5;E2;1800;1240;975 ;2800 ;2440 ;1680
0090019100_14062023001571;P205041109;P205041109_5;E3;1800;1240;1680 ;2800 ;2440 ;2610
0090019100_14062023006166;P205041109;P205041109_6;F1;1800;0;0 ;4200 ;1200 ;1490
0090019100_14062023006912;P205041109;P205041109_6;F2;1800;0;1490 ;4200 ;1200 ;2935
0090019100_14062023003708;P205041109;P205041109_7;G1;2800;1240;0 ;4600 ;2440 ;1490
0090019100_14062023003133;P205041109;P205041109_7;G2;2800;1240;1490 ;4600 ;2440 ;2935
0090019100_14062023003836;P205041109;P205041109_8;H1;4200;0;0 ;5800 ;1200 ;750
0090019100_14062023003630;P205041109;P205041109_8;H2;4200;0;750 ;5800 ;1200 ;1455
0090019100_14062023007386;P205041109;P205041109_8;H3;4200;0;1455 ;5800 ;1200 ;2160
0090019100_14062023000090;P205041109;P205041109_8;H4;4200;0;2160 ;5800 ;1200 ;2865
0090019100_14062023005636;P205041109;P205041109_9;I1;4600;1240;0 ;6400 ;2440 ;1490
0090019100_14062023005522;P205041109;P205041109_9;I2;4600;1240;1490 ;6400 ;2440 ;2935
0090019100_14062023002318;P205041109;P205041109_10;J1;5800;0;0 ;6800 ;1200 ;975
0090019100_14062023002981;P205041109;P205041109_10;J2;5800;0;975 ;6800 ;1200 ;1905
0090019100_14062023002318;P205041109;P205041109_10;J3;5800;0;1905 ;6800 ;1200 ;2835
0090019100_14062023005006;P205041109;P205041109_11;K1;6400;1240;0 ;8800 ;2440 ;1490
0090019100_14062023003459;P205041109;P205041109_11;K2;6400;1240;1490 ;8800 ;2440 ;2935
0090019100_14062023007437;P205041109;P205041109_12;L1;6800;0;0 ;8600 ;1200 ;1490
0090019100_14062023007437;P205041109;P205041109_12;L2;6800;0;1490 ;8600 ;1200 ;2935
0090019100_14062023007437;P205041109;P205041109_13;M1;8600;0;0 ;10400 ;1200 ;1490
0090019100_14062023007437;P205041109;P205041109_13;M2;8600;0;1490 ;10400 ;1200 ;2935
0090019100_14062023007437;P205041109;P205041109_14;N1;8800;1240;0 ;10600 ;2440 ;1490
0090019100_14062023007437;P205041109;P205041109_14;N2;8800;1240;1490 ;10600 ;2440 ;2935
0090019100_14062023004209;P205041109;P205041109_15;O1;10400;0;0 ;12200 ;1200 ;1490
0090019100_14062023004209;P205041109;P205041109_15;O2;10400;0;1490 ;12200 ;1200 ;2935
0090019100_14062023004209;P205041109;P205041109_16;P1;10600;1240;0 ;12400 ;2440 ;1490
0090019100_14062023004209;P205041109;P205041109_16;P2;10600;1240;1490 ;12400 ;2440 ;2935
0090019100_14062023000382;P205041109;P205041109_17;Q1;12200;0;0 ;13200 ;1200 ;975
0090019100_14062023000382;P205041109;P205041109_17;Q2;12200;0;975 ;13200 ;1200 ;1905
