Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090019100_14062023001291;P205041111;P205041111_1;A1;0;0;0 ;1800 ;1200 ;1490
0090019100_14062023000655;P205041111;P205041111_1;A2;0;0;1490 ;1800 ;1200 ;2935
0090019100_14062023003426;P205041111;P205041111_2;B1;0;1240;0 ;1000 ;2440 ;975
0090019100_14062023005098;P205041111;P205041111_2;B2;0;1240;975 ;1000 ;2440 ;1905
0090019100_14062023004479;P205041111;P205041111_2;B3;0;1240;1905 ;1000 ;2440 ;2835
0090019100_14062023001714;P205041111;P205041111_3;C1;1000;1200;0 ;1800 ;1800 ;560
0090019100_14062023007256;P205041111;P205041111_3;C2;1000;1200;560 ;1800 ;1800 ;1078
0090019100_14062023000408;P205041111;P205041111_3;C3;1000;1200;1078 ;1800 ;1800 ;1596
0090019100_14062023001097;P205041111;P205041111_3;C4;1000;1200;1596 ;1800 ;1800 ;2114
0090019100_14062023004225;P205041111;P205041111_3;C5;1000;1200;2114 ;1800 ;1800 ;2632
0090019100_14062023000701;P205041111;P205041111_4;D1;1000;1840;0 ;1800 ;2440 ;560
0090019100_14062023001826;P205041111;P205041111_5;E1;1800;1240;0 ;2800 ;2440 ;975
0090019100_14062023000941;P205041111;P205041111_5;E2;1800;1240;975 ;2800 ;2440 ;1680
0090019100_14062023001571;P205041111;P205041111_5;E3;1800;1240;1680 ;2800 ;2440 ;2610
0090019100_14062023003708;P205041111;P205041111_6;F1;1800;0;0 ;3600 ;1200 ;1490
0090019100_14062023003133;P205041111;P205041111_6;F2;1800;0;1490 ;3600 ;1200 ;2935
0090019100_14062023005006;P205041111;P205041111_7;G1;2800;1240;0 ;5200 ;2440 ;1490
0090019100_14062023006912;P205041111;P205041111_7;G2;2800;1240;1490 ;5200 ;2440 ;2935
0090019100_14062023003836;P205041111;P205041111_8;H1;3600;0;0 ;5200 ;1200 ;750
0090019100_14062023003630;P205041111;P205041111_8;H2;3600;0;750 ;5200 ;1200 ;1455
0090019100_14062023000090;P205041111;P205041111_8;H3;3600;0;1455 ;5200 ;1200 ;2160
0090019100_14062023007386;P205041111;P205041111_8;H4;3600;0;2160 ;5200 ;1200 ;2865
0090019100_14062023005522;P205041111;P205041111_9;I1;5200;0;0 ;7000 ;1200 ;1490
0090019100_14062023005636;P205041111;P205041111_9;I2;5200;0;1490 ;7000 ;1200 ;2935
0090019100_14062023004137;P205041111;P205041111_10;J1;5200;1240;0 ;6200 ;2440 ;975
0090019100_14062023002981;P205041111;P205041111_10;J2;5200;1240;975 ;6200 ;2440 ;1905
0090019100_14062023004137;P205041111;P205041111_10;J3;5200;1240;1905 ;6200 ;2440 ;2835
0090019100_14062023006166;P205041111;P205041111_11;K1;6200;1240;0 ;8600 ;2440 ;1490
0090019100_14062023003459;P205041111;P205041111_11;K2;6200;1240;1490 ;8600 ;2440 ;2935
0090019100_14062023004209;P205041111;P205041111_12;L1;7000;0;0 ;8800 ;1200 ;1490
0090019100_14062023004209;P205041111;P205041111_12;L2;7000;0;1490 ;8800 ;1200 ;2935
0090019100_14062023004209;P205041111;P205041111_13;M1;8600;1240;0 ;10400 ;2440 ;1490
0090019100_14062023004209;P205041111;P205041111_13;M2;8600;1240;1490 ;10400 ;2440 ;2935
0090019100_14062023004209;P205041111;P205041111_14;N1;8800;0;0 ;10600 ;1200 ;1490
0090019100_14062023004209;P205041111;P205041111_14;N2;8800;0;1490 ;10600 ;1200 ;2935
0090019100_14062023007437;P205041111;P205041111_15;O1;10400;1240;0 ;12200 ;2440 ;1490
0090019100_14062023007437;P205041111;P205041111_15;O2;10400;1240;1490 ;12200 ;2440 ;2935
0090019100_14062023007437;P205041111;P205041111_16;P1;10600;0;0 ;12400 ;1200 ;1490
0090019100_14062023007437;P205041111;P205041111_16;P2;10600;0;1490 ;12400 ;1200 ;2935
0090019100_14062023001940;P205041111;P205041111_17;Q1;12200;1240;0 ;13200 ;2440 ;975
0090019100_14062023004137;P205041111;P205041111_17;Q2;12200;1240;975 ;13200 ;2440 ;1905
0090019100_14062023001940;P205041111;P205041111_17;Q3;12200;1240;1905 ;13200 ;2440 ;2835
0090019100_14062023004992;P205041111;P205041111_18;R1;12400;0;0 ;13400 ;1200 ;975
0090019100_14062023004992;P205041111;P205041111_18;R2;12400;0;975 ;13400 ;1200 ;1905
0090019100_14062023004992;P205041111;P205041111_18;R3;12400;0;1905 ;13400 ;1200 ;2835
0090019100_14062023001012;P205041103;P205041103_1;A1;0;0;0 ;1200 ;2400 ;1490
0090019100_14062023000589;P205041103;P205041103_1;A2;0;0;1490 ;1200 ;2400 ;2935
0090019100_14062023007437;P205041103;P205041103_2;B1;1200;1240;0 ;3000 ;2440 ;1490
0090019100_14062023007437;P205041103;P205041103_2;B2;1200;1240;1490 ;3000 ;2440 ;2935
0090019100_14062023001733;P205041103;P205041103_3;C1;1200;0;0 ;2800 ;1200 ;930
0090019100_14062023001733;P205041103;P205041103_3;C2;1200;0;930 ;2800 ;1200 ;1815
0090019100_14062023004900;P205041103;P205041103_3;C3;1200;0;1815 ;2800 ;1200 ;2700
0090019100_14062023004984;P205041103;P205041103_4;D1;2800;0;0 ;4400 ;1200 ;750
0090019100_14062023004984;P205041103;P205041103_4;D2;2800;0;750 ;4400 ;1200 ;1455
0090019100_14062023006476;P205041103;P205041103_4;D3;2800;0;1455 ;4400 ;1200 ;2160
0090019100_14062023006476;P205041103;P205041103_4;D4;2800;0;2160 ;4400 ;1200 ;2865
0090019100_14062023000122;P205041103;P205041103_5;E1;3000;1240;0 ;4600 ;2440 ;750
0090019100_14062023004909;P205041103;P205041103_5;E2;3000;1240;750 ;4600 ;2440 ;1455
0090019100_14062023000122;P205041103;P205041103_5;E3;3000;1240;1455 ;4600 ;2440 ;2160
0090019100_14062023004326;P205041103;P205041103_5;E4;3000;1240;2160 ;4600 ;2440 ;2865
0090019100_14062023002392;P205041103;P205041103_6;F1;4400;0;0 ;5400 ;1200 ;975
0090019100_14062023002392;P205041103;P205041103_6;F2;4400;0;975 ;5400 ;1200 ;1905
0090019100_14062023006226;P205041103;P205041103_6;F3;4400;0;1905 ;5400 ;1200 ;2835
0090019100_14062023007192;P205041103;P205041103_7;G1;4600;1240;0 ;5600 ;2440 ;975
0090019100_14062023004167;P205041103;P205041103_7;G2;4600;1240;975 ;5600 ;2440 ;1680
0090019100_14062023002064;P205041103;P205041103_7;G3;4600;1240;1680 ;5600 ;2440 ;2385
0090019100_14062023006154;P205041103;P205041103_8;H1;5400;0;0 ;7000 ;1200 ;750
0090019100_14062023004326;P205041103;P205041103_8;H2;5400;0;750 ;7000 ;1200 ;1455
0090019100_14062023006154;P205041103;P205041103_8;H3;5400;0;1455 ;7000 ;1200 ;2160
0090019100_14062023004150;P205041103;P205041103_8;H4;5400;0;2160 ;7000 ;1200 ;2865
0090019100_14062023001893;P205041103;P205041103_9;I1;5600;1240;0 ;6600 ;2440 ;975
0090019100_14062023007387;P205041103;P205041103_9;I2;5600;1240;975 ;6600 ;2440 ;1680
0090019100_14062023003079;P205041103;P205041103_9;I3;5600;1240;1680 ;6600 ;2440 ;2610
0090019100_14062023003079;P205041103;P205041103_10;J1;6600;1240;0 ;7600 ;2440 ;975
0090019100_14062023003079;P205041103;P205041103_10;J2;6600;1240;975 ;7600 ;2440 ;1905
0090019100_14062023000382;P205041103;P205041103_10;J3;6600;1240;1905 ;7600 ;2440 ;2835
