Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090038300_08062023000516;P203382105;P203382105_1;A1;0;1240;0 ;1600 ;2440 ;930
0090038300_08062023000516;P203382105;P203382105_1;A2;0;1240;930 ;1600 ;2440 ;1815
0090038300_08062023000516;P203382105;P203382105_1;A3;0;1240;1815 ;1600 ;2440 ;2700
0090038300_08062023000516;P203382105;P203382105_2;B1;0;0;0 ;1600 ;1200 ;930
0090038300_08062023000516;P203382105;P203382105_2;B2;0;0;930 ;1600 ;1200 ;1815
0090038300_08062023000516;P203382105;P203382105_2;B3;0;0;1815 ;1600 ;1200 ;2700
0090038300_08062023005458;P203382105;P203382105_3;C1;1600;0;0 ;3200 ;1200 ;930
0090038300_08062023005458;P203382105;P203382105_3;C2;1600;0;930 ;3200 ;1200 ;1815
0090038300_08062023005458;P203382105;P203382105_3;C3;1600;0;1815 ;3200 ;1200 ;2700
0090038300_08062023005458;P203382105;P203382105_4;D1;1600;1240;0 ;3200 ;2440 ;930
0090038300_08062023005458;P203382105;P203382105_4;D2;1600;1240;930 ;3200 ;2440 ;1815
0090038300_08062023005458;P203382105;P203382105_4;D3;1600;1240;1815 ;3200 ;2440 ;2700
0090038300_08062023005458;P203382105;P203382105_5;E1;3200;1240;0 ;4800 ;2440 ;930
0090038300_08062023005458;P203382105;P203382105_5;E2;3200;1240;930 ;4800 ;2440 ;1815
0090038300_08062023005458;P203382105;P203382105_5;E3;3200;1240;1815 ;4800 ;2440 ;2700
0090038300_08062023005458;P203382105;P203382105_6;F1;3200;0;0 ;4800 ;1200 ;930
0090038300_08062023005458;P203382105;P203382105_6;F2;3200;0;930 ;4800 ;1200 ;1815
0090038300_08062023005458;P203382105;P203382105_6;F3;3200;0;1815 ;4800 ;1200 ;2700
0090038300_08062023007098;P203382105;P203382105_7;G1;4800;0;0 ;5810 ;1206 ;1181
0090038300_08062023002160;P203382105;P203382105_7;G2;4800;0;1181 ;5810 ;1206 ;2266
0090038300_08062023001447;P203382105;P203382105_8;H1;4800;1240;0 ;6400 ;2440 ;930
0090038300_08062023001447;P203382105;P203382105_8;H2;4800;1240;930 ;6400 ;2440 ;1815
0090038300_08062023001447;P203382105;P203382105_8;H3;4800;1240;1815 ;6400 ;2440 ;2700
0090038300_08062023001518;P203382105;P203382105_9;I1;5810;0;0 ;7410 ;1200 ;930
0090038300_08062023001518;P203382105;P203382105_9;I2;5810;0;930 ;7410 ;1200 ;1815
