Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0091017600_14062023000434;P209549403;P209549403_1;A1;0;0;0 ;1000 ;1200 ;975
0091017600_14062023001678;P209549403;P209549403_2;B1;0;1244;0 ;1010 ;2450 ;1114
0091017600_14062023003243;P209549403;P209549403_2;B2;0;1244;1114 ;1010 ;2450 ;2228
0091017600_14062023001145;P209549403;P209549403_3;C1;1000;0;0 ;2600 ;1200 ;930
0091017600_14062023005881;P209549403;P209549403_3;C2;1000;0;930 ;2600 ;1200 ;1635
0091017600_14062023004139;P209549403;P209549403_3;C3;1000;0;1635 ;2600 ;1200 ;2520
0091017600_14062023001007;P209549403;P209549403_4;D1;1010;1250;0 ;2210 ;2450 ;1465
0091017600_14062023004948;P209549403;P209549403_4;D2;1010;1250;1465 ;2210 ;2450 ;2885
0091017600_14062023001903;P209549403;P209549403_5;E1;2210;1250;0 ;3610 ;2450 ;1500
0091017600_14062023004615;P209549403;P209549403_5;E2;2210;1250;1500 ;3610 ;2450 ;2955
0091017600_14062023002796;P209549403;P209549403_6;F1;2600;0;0 ;4200 ;1200 ;930
0091017600_14062023005162;P209549403;P209549403_6;F2;2600;0;930 ;4200 ;1200 ;1815
0091017600_14062023005678;P209549403;P209549403_7;G1;3610;1250;0 ;4610 ;2450 ;975
0091017600_14062023002162;P209549403;P209549403_7;G2;3610;1250;975 ;4610 ;2450 ;1905
0091017600_14062023003526;P209549403;P209549403_7;G3;3610;1250;1905 ;4610 ;2450 ;2835
0091017600_14062023002456;P209549403;P209549403_8;H1;4200;0;0 ;5955 ;1210 ;1475
0091017600_14062023002380;P209549403;P209549403_8;H2;4200;0;1475 ;5955 ;1210 ;2905
0091017600_14062023002124;P209549403;P209549403_9;I1;4610;1250;0 ;5610 ;2450 ;345
0091017600_14062023004130;P209549403;P209549403_10;J1;5610;1250;0 ;6810 ;2450 ;1465
0091017600_14062023004130;P209549403;P209549403_10;J2;5610;1250;1465 ;6810 ;2450 ;2885
0091017600_14062023001682;P209549403;P209549403_11;K1;5955;0;0 ;7355 ;1200 ;1500
0091017600_14062023004891;P209549403;P209549403_11;K2;5955;0;1500 ;7355 ;1200 ;2955
0091017600_14062023000823;P209549403;P209549403_12;L1;6810;1250;0 ;8410 ;2450 ;930
0091017600_14062023000823;P209549403;P209549403_12;L2;6810;1250;930 ;8410 ;2450 ;1815
0091017600_14062023001966;P209549403;P209549403_12;L3;6810;1250;1815 ;8410 ;2450 ;2700
0091017600_14062023000037;P209549403;P209549403_13;M1;7355;0;0 ;8755 ;1200 ;1500
0091017600_14062023003032;P209549403;P209549403_13;M2;7355;0;1500 ;8755 ;1200 ;2955
0091017600_14062023001271;P209549403;P209549403_14;N1;8410;1250;0 ;9610 ;2450 ;1465
0091017600_14062023004158;P209549403;P209549403_15;O1;9610;0;0 ;11810 ;2400 ;1500
0091017600_14062023000394;P209549403;P209549403_15;O2;9610;0;1500 ;11810 ;2400 ;2955
0091017600_14062023003060;P209549401;P209549401_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023001048;P209549401;P209549401_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_14062023004639;P209549401;P209549401_2;B1;2200;0;0 ;4400 ;2400 ;1500
0091017600_14062023004639;P209549401;P209549401_2;B2;2200;0;1500 ;4400 ;2400 ;2955
0091017600_14062023003870;P209549401;P209549401_3;C1;4400;0;0 ;6600 ;2400 ;1500
0091017600_14062023003870;P209549401;P209549401_3;C2;4400;0;1500 ;6600 ;2400 ;2955
0091017600_14062023003727;P209549401;P209549401_4;D1;6600;0;0 ;8800 ;2400 ;1500
0091017600_14062023004766;P209549401;P209549401_4;D2;6600;0;1500 ;8800 ;2400 ;2955
0091017600_14062023004894;P209549401;P209549401_5;E1;8800;0;0 ;11000 ;2400 ;1500
0091017600_14062023001626;P209549401;P209549401_5;E2;8800;0;1500 ;11000 ;2400 ;2955
0091017600_14062023000554;P209549401;P209549401_6;F1;11000;0;0 ;12600 ;1200 ;930
0091017600_14062023002241;P209549401;P209549401_6;F2;11000;0;930 ;12600 ;1200 ;1815
0091017600_14062023000554;P209549401;P209549401_6;F3;11000;0;1815 ;12600 ;1200 ;2700
