Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090012500_28022023001730;P114880201;P114880201_1;A1;0;1426;0 ;1275 ;2440 ;840
0090012500_28022023001730;P114880201;P114880201_2;B1;0;206;0 ;1275 ;1220 ;840
0090012500_28022023001139;P114880201;P114880201_3;C1;1275;713;0 ;2550 ;1727 ;840
0090012500_28022023001139;P114880201;P114880201_4;D1;2550;713;0 ;3825 ;1727 ;840
0090012500_28022023001139;P114880201;P114880201_4;D2;2550;713;840 ;3825 ;1727 ;1540
0090012500_28022023001139;P114880201;P114880201_5;E1;3825;713;0 ;5100 ;1727 ;840
0090012500_28022023001139;P114880201;P114880201_5;E2;3825;713;840 ;5100 ;1727 ;1540
0090012500_28022023001139;P114880201;P114880201_6;F1;5100;1426;0 ;6375 ;2440 ;840
0090012500_28022023001139;P114880201;P114880201_6;F2;5100;1426;840 ;6375 ;2440 ;1540
0090012500_28022023001139;P114880201;P114880201_7;G1;5100;0;0 ;6114 ;1275 ;840
0090012500_28022023001139;P114880201;P114880201_7;G2;5100;0;840 ;6114 ;1275 ;1540
0090012500_28022023001139;P114880201;P114880201_8;H1;6114;0;0 ;7128 ;1275 ;840
0090012500_28022023001139;P114880201;P114880201_8;H2;6114;0;840 ;7128 ;1275 ;1540
0090012500_28022023001139;P114880201;P114880201_9;I1;6375;1426;0 ;7650 ;2440 ;840
0090012500_28022023001139;P114880201;P114880201_9;I2;6375;1426;840 ;7650 ;2440 ;1540
0090012500_28022023000861;P114880201;P114880201_10;J1;7128;0;0 ;8142 ;1275 ;840
0090012500_28022023001139;P114880201;P114880201_10;J2;7128;0;840 ;8142 ;1275 ;1540
0090012500_28022023002162;P114880201;P114880201_11;K1;7650;1440;0 ;8850 ;2440 ;1150
0090012500_28022023000670;P114880201;P114880201_12;L1;8142;0;0 ;9156 ;1275 ;840
0090012500_28022023000432;P114880201;P114880201_13;M1;8850;1426;0 ;10125 ;2440 ;840
0090012500_28022023000432;P114880201;P114880201_14;N1;9156;0;0 ;10170 ;1275 ;840
0090012500_28022023000432;P114880201;P114880201_15;O1;10125;1426;0 ;11400 ;2440 ;840
0090012500_28022023000432;P114880201;P114880201_16;P1;10170;0;0 ;11184 ;1275 ;840
0090012500_28022023000432;P114880201;P114880201_17;Q1;11184;0;0 ;12198 ;1275 ;840
0090012500_28022023000432;P114880201;P114880201_18;R1;11400;1426;0 ;12675 ;2440 ;840
0090012500_28022023000432;P114880201;P114880201_19;S1;12198;0;0 ;13473 ;1014 ;840
