Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0091017600_14062023004158;P209549403;P209549403_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023000394;P209549403;P209549403_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_14062023000434;P209549403;P209549403_2;B1;2200;1250;0 ;3200 ;2450 ;975
0091017600_14062023001007;P209549403;P209549403_3;C1;2200;0;0 ;3400 ;1200 ;1465
0091017600_14062023004948;P209549403;P209549403_3;C2;2200;0;1465 ;3400 ;1200 ;2885
0091017600_14062023001678;P209549403;P209549403_4;D1;3200;1244;0 ;4210 ;2450 ;1114
0091017600_14062023003243;P209549403;P209549403_4;D2;3200;1244;1114 ;4210 ;2450 ;2228
0091017600_14062023005881;P209549403;P209549403_5;E1;3400;0;0 ;5000 ;1200 ;750
0091017600_14062023001145;P209549403;P209549403_5;E2;3400;0;750 ;5000 ;1200 ;1635
0091017600_14062023004139;P209549403;P209549403_5;E3;3400;0;1635 ;5000 ;1200 ;2520
0091017600_14062023002124;P209549403;P209549403_6;F1;4210;1250;0 ;5210 ;2450 ;345
0091017600_14062023002456;P209549403;P209549403_7;G1;5000;0;0 ;6755 ;1210 ;1475
0091017600_14062023002380;P209549403;P209549403_7;G2;5000;0;1475 ;6755 ;1210 ;2905
0091017600_14062023004615;P209549403;P209549403_8;H1;5210;1250;0 ;6610 ;2450 ;1500
0091017600_14062023001903;P209549403;P209549403_8;H2;5210;1250;1500 ;6610 ;2450 ;2955
0091017600_14062023002162;P209549403;P209549403_9;I1;6610;1250;0 ;7610 ;2450 ;975
0091017600_14062023005678;P209549403;P209549403_9;I2;6610;1250;975 ;7610 ;2450 ;1905
0091017600_14062023003526;P209549403;P209549403_9;I3;6610;1250;1905 ;7610 ;2450 ;2835
0091017600_14062023002796;P209549403;P209549403_10;J1;6755;0;0 ;8355 ;1200 ;930
0091017600_14062023005162;P209549403;P209549403_10;J2;6755;0;930 ;8355 ;1200 ;1815
0091017600_14062023001682;P209549403;P209549403_11;K1;7610;1250;0 ;9010 ;2450 ;1500
0091017600_14062023004891;P209549403;P209549403_11;K2;7610;1250;1500 ;9010 ;2450 ;2955
0091017600_14062023004130;P209549403;P209549403_12;L1;8355;0;0 ;9555 ;1200 ;1465
0091017600_14062023004130;P209549403;P209549403_12;L2;8355;0;1465 ;9555 ;1200 ;2885
0091017600_14062023000823;P209549403;P209549403_13;M1;9010;1250;0 ;10610 ;2450 ;930
0091017600_14062023000823;P209549403;P209549403_13;M2;9010;1250;930 ;10610 ;2450 ;1815
0091017600_14062023001966;P209549403;P209549403_13;M3;9010;1250;1815 ;10610 ;2450 ;2700
0091017600_14062023001271;P209549403;P209549403_14;N1;9555;0;0 ;10755 ;1200 ;1465
0091017600_14062023003032;P209549403;P209549403_15;O1;10610;1250;0 ;12010 ;2450 ;1500
0091017600_14062023000037;P209549403;P209549403_15;O2;10610;1250;1500 ;12010 ;2450 ;2955
0091017600_14062023001048;P209549401;P209549401_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023003060;P209549401;P209549401_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_14062023004639;P209549401;P209549401_2;B1;2200;0;0 ;4400 ;2400 ;1500
0091017600_14062023004639;P209549401;P209549401_2;B2;2200;0;1500 ;4400 ;2400 ;2955
0091017600_14062023003870;P209549401;P209549401_3;C1;4400;0;0 ;6600 ;2400 ;1500
0091017600_14062023004766;P209549401;P209549401_3;C2;4400;0;1500 ;6600 ;2400 ;2955
0091017600_14062023003727;P209549401;P209549401_4;D1;6600;0;0 ;8800 ;2400 ;1500
0091017600_14062023003870;P209549401;P209549401_4;D2;6600;0;1500 ;8800 ;2400 ;2955
0091017600_14062023004894;P209549401;P209549401_5;E1;8800;0;0 ;11000 ;2400 ;1500
0091017600_14062023001626;P209549401;P209549401_5;E2;8800;0;1500 ;11000 ;2400 ;2955
0091017600_14062023004192;P209549401;P209549401_6;F1;11000;1250;0 ;12200 ;2450 ;1465
0091017600_14062023003862;P209549401;P209549401_6;F2;11000;1250;1465 ;12200 ;2450 ;2885
0091017600_14062023001704;P209549401;P209549401_7;G1;11000;0;0 ;12600 ;1200 ;1500
0091017600_14062023001704;P209549401;P209549401_7;G2;11000;0;1500 ;12600 ;1200 ;2955
0091017600_14062023001721;P209549001;P209549001_1;A1;0;0;0 ;1600 ;1200 ;930
0091017600_14062023005153;P209549001;P209549001_2;B1;0;1244;0 ;1010 ;2450 ;784
0091017600_14062023001219;P209549001;P209549001_2;B2;0;1244;784 ;1010 ;2450 ;1867
0091017600_14062023000837;P209549001;P209549001_2;B3;0;1244;1867 ;1010 ;2450 ;2252
0091017600_14062023000091;P209549001;P209549001_3;C1;1600;50;0 ;3800 ;2450 ;1500
0091017600_14062023005220;P209549001;P209549001_4;D1;3800;0;0 ;6000 ;2400 ;1500
0091017600_14062023004894;P209549001;P209549001_4;D2;3800;0;1500 ;6000 ;2400 ;2955
0091017600_14062023003546;P209549001;P209549001_5;E1;6000;0;0 ;8200 ;2400 ;1500
0091017600_14062023000069;P209549001;P209549001_5;E2;6000;0;1500 ;8200 ;2400 ;2955
0091017600_14062023000030;P209549001;P209549001_6;F1;8200;1250;0 ;9800 ;2450 ;930
0091017600_14062023001321;P209549001;P209549001_7;G1;8200;0;0 ;9200 ;1200 ;975
0091017600_14062023003682;P209549001;P209549001_7;G2;8200;0;975 ;9200 ;1200 ;1905
0091017600_14062023000554;P209549001;P209549001_8;H1;9200;0;0 ;10800 ;1200 ;930
0091017600_14062023002241;P209549001;P209549001_8;H2;9200;0;930 ;10800 ;1200 ;1815
0091017600_14062023000554;P209549001;P209549001_8;H3;9200;0;1815 ;10800 ;1200 ;2700
0091017600_14062023004887;P209549001;P209549001_9;I1;9800;1250;0 ;11700 ;2450 ;1500
0091017600_14062023001153;P209549001;P209549001_10;J1;10800;0;0 ;11800 ;1200 ;975
0091017600_14062023004319;P209549001;P209549001_11;K1;11700;1250;0 ;12900 ;2450 ;1465
0091017600_14062023004319;P209549001;P209549001_11;K2;11700;1250;1465 ;12900 ;2450 ;2885
0091017600_14062023000799;P209549001;P209549001_12;L1;11800;0;0 ;12810 ;1206 ;1114
0091017600_14062023002333;Q209549001_1;Q209549001_1_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023002030;Q209549001_1;Q209549001_1_2;B1;2200;1250;0 ;3800 ;2450 ;930
0091017600_14062023003634;Q209549001_1;Q209549001_1_2;B2;2200;1250;930 ;3800 ;2450 ;1635
0091017600_14062023002000;Q209549001_1;Q209549001_1_3;C1;2200;0;0 ;3955 ;1210 ;1475
0091017600_14062023005839;Q209549001_1;Q209549001_1_4;D1;3800;1250;0 ;5200 ;2450 ;1500
0091017600_14062023001679;Q209549001_1;Q209549001_1_4;D2;3800;1250;1500 ;5200 ;2450 ;2955
0091017600_14062023003546;Q209549001_1;Q209549001_1_5;E1;5200;0;0 ;7400 ;2400 ;1500
0091017600_14062023002965;Q209549001_1;Q209549001_1_5;E2;5200;0;1500 ;7400 ;2400 ;2955
0091017600_14062023004954;Q209549001_1;Q209549001_1_6;F1;7400;0;0 ;9600 ;2400 ;1500
0091017600_14062023000946;Q209549001_1;Q209549001_1_6;F2;7400;0;1500 ;9600 ;2400 ;2955
0091017600_14062023004993;Q209549001_1;Q209549001_1_7;G1;9600;0;0 ;11800 ;2400 ;1500
0091017600_14062023004954;Q209549001_1;Q209549001_1_7;G2;9600;0;1500 ;11800 ;2400 ;2955
0091017600_14062023000876;P208549001;P208549001_1;A1;0;0;0 ;2380 ;2400 ;1500
0091017600_14062023000562;P208549001;P208549001_1;A2;0;0;1500 ;2380 ;2400 ;2955
0091017600_14062023000876;P208549001;P208549001_2;B1;2380;0;0 ;4760 ;2400 ;1500
0091017600_14062023001539;P208549001;P208549001_3;C1;4760;0;0 ;5770 ;1206 ;784
0091017600_14062023005276;P208549001;P208549001_3;C2;4760;0;784 ;5770 ;1206 ;1867
0091017600_14062023003975;P208549001;P208549001_3;C3;4760;0;1867 ;5770 ;1206 ;2252
0091017600_14062023003491;P208549001;P208549001_4;D1;4760;1250;0 ;6660 ;2450 ;1500
0091017600_14062023000529;P208549001;P208549001_4;D2;4760;1250;1500 ;6660 ;2450 ;2955
0091017600_14062023001262;P208549001;P208549001_5;E1;5770;0;0 ;7370 ;1200 ;1500
0091017600_14062023001262;P208549001;P208549001_5;E2;5770;0;1500 ;7370 ;1200 ;2955
0091017600_14062023002668;P208549001;P208549001_6;F1;6660;1240;0 ;8415 ;2450 ;1475
0091017600_14062023002668;P208549001;P208549001_6;F2;6660;1240;1475 ;8415 ;2450 ;2905
0091017600_14062023005469;P208549001;P208549001_7;G1;7370;0;0 ;8770 ;1200 ;1500
0091017600_14062023005469;P208549001;P208549001_7;G2;7370;0;1500 ;8770 ;1200 ;2955
0091017600_14062023002329;P208549001;P208549001_8;H1;8415;1250;0 ;9815 ;2450 ;1500
0091017600_14062023001672;P208549001;P208549001_8;H2;8415;1250;1500 ;9815 ;2450 ;2955
0091017600_14062023004910;P208549001;P208549001_9;I1;8770;0;0 ;10170 ;1200 ;1500
0091017600_14062023003707;P208549001;P208549001_9;I2;8770;0;1500 ;10170 ;1200 ;2955
0091017600_14062023000954;P208549001;P208549001_10;J1;9815;1250;0 ;11015 ;2450 ;1465
0091017600_14062023000954;P208549001;P208549001_10;J2;9815;1250;1465 ;11015 ;2450 ;2885
0091017600_14062023001021;P208549001;P208549001_11;K1;10170;0;0 ;11370 ;1200 ;1465
0091017600_14062023000954;P208549001;P208549001_11;K2;10170;0;1465 ;11370 ;1200 ;2885
0091017600_14062023004576;P208549001;P208549001_12;L1;11015;1250;0 ;12615 ;2450 ;930
0091017600_14062023002801;P208549001;P208549001_12;L2;11015;1250;930 ;12615 ;2450 ;1815
