Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0091017600_14062023004158;P209549403;P209549403_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023000394;P209549403;P209549403_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_14062023005881;P209549403;P209549403_2;B1;2200;1250;0 ;3800 ;2450 ;750
0091017600_14062023001145;P209549403;P209549403_2;B2;2200;1250;750 ;3800 ;2450 ;1635
0091017600_14062023004139;P209549403;P209549403_2;B3;2200;1250;1635 ;3800 ;2450 ;2520
0091017600_14062023000434;P209549403;P209549403_3;C1;2200;0;0 ;3200 ;1200 ;975
0091017600_14062023001007;P209549403;P209549403_4;D1;3200;0;0 ;4400 ;1200 ;1465
0091017600_14062023004948;P209549403;P209549403_4;D2;3200;0;1465 ;4400 ;1200 ;2885
0091017600_14062023001678;P209549403;P209549403_5;E1;3800;1244;0 ;4810 ;2450 ;1114
0091017600_14062023003243;P209549403;P209549403_5;E2;3800;1244;1114 ;4810 ;2450 ;2228
0091017600_14062023002796;P209549403;P209549403_6;F1;4400;0;0 ;6000 ;1200 ;930
0091017600_14062023005162;P209549403;P209549403_6;F2;4400;0;930 ;6000 ;1200 ;1815
0091017600_14062023001903;P209549403;P209549403_7;G1;4810;1250;0 ;6210 ;2450 ;1500
0091017600_14062023004615;P209549403;P209549403_7;G2;4810;1250;1500 ;6210 ;2450 ;2955
0091017600_14062023002456;P209549403;P209549403_8;H1;6000;0;0 ;7755 ;1210 ;1475
0091017600_14062023002380;P209549403;P209549403_8;H2;6000;0;1475 ;7755 ;1210 ;2905
0091017600_14062023002124;P209549403;P209549403_9;I1;6210;1250;0 ;7210 ;2450 ;345
0091017600_14062023002162;P209549403;P209549403_10;J1;7210;1250;0 ;8210 ;2450 ;975
0091017600_14062023005678;P209549403;P209549403_10;J2;7210;1250;975 ;8210 ;2450 ;1905
0091017600_14062023003526;P209549403;P209549403_10;J3;7210;1250;1905 ;8210 ;2450 ;2835
0091017600_14062023004891;P209549403;P209549403_11;K1;7755;0;0 ;9155 ;1200 ;1500
0091017600_14062023001682;P209549403;P209549403_11;K2;7755;0;1500 ;9155 ;1200 ;2955
0091017600_14062023004130;P209549403;P209549403_12;L1;8210;1250;0 ;9410 ;2450 ;1465
0091017600_14062023004130;P209549403;P209549403_12;L2;8210;1250;1465 ;9410 ;2450 ;2885
0091017600_14062023000823;P209549403;P209549403_13;M1;9155;0;0 ;10755 ;1200 ;930
0091017600_14062023000823;P209549403;P209549403_13;M2;9155;0;930 ;10755 ;1200 ;1815
0091017600_14062023001966;P209549403;P209549403_13;M3;9155;0;1815 ;10755 ;1200 ;2700
0091017600_14062023003032;P209549403;P209549403_14;N1;9410;1250;0 ;10810 ;2450 ;1500
0091017600_14062023000037;P209549403;P209549403_14;N2;9410;1250;1500 ;10810 ;2450 ;2955
0091017600_14062023001271;P209549403;P209549403_15;O1;10755;0;0 ;11955 ;1200 ;1465
0091017600_14062023000837;P208549001;P208549001_1;A1;0;0;0 ;1010 ;1206 ;385
0091017600_14062023005153;P208549001;P208549001_1;A2;0;0;385 ;1010 ;1206 ;1169
0091017600_14062023001219;P208549001;P208549001_1;A3;0;0;1169 ;1010 ;1206 ;2252
0091017600_14062023003975;P208549001;P208549001_1;A4;0;0;2252 ;1010 ;1206 ;2637
0091017600_14062023001721;P208549001;P208549001_2;B1;0;1250;0 ;1600 ;2450 ;930
0091017600_14062023005276;P208549001;P208549001_3;C1;1010;0;0 ;2020 ;1206 ;1083
0091017600_14062023001539;P208549001;P208549001_3;C2;1010;0;1083 ;2020 ;1206 ;1867
0091017600_14062023000876;P208549001;P208549001_4;D1;2020;50;0 ;4400 ;2450 ;1500
0091017600_14062023000562;P208549001;P208549001_4;D2;2020;50;1500 ;4400 ;2450 ;2955
0091017600_14062023003060;P208549001;P208549001_5;E1;4400;0;0 ;6600 ;2400 ;1500
0091017600_14062023001048;P208549001;P208549001_5;E2;4400;0;1500 ;6600 ;2400 ;2955
0091017600_14062023003870;P208549001;P208549001_6;F1;6600;0;0 ;8800 ;2400 ;1500
0091017600_14062023003870;P208549001;P208549001_6;F2;6600;0;1500 ;8800 ;2400 ;2955
0091017600_14062023001321;P208549001;P208549001_7;G1;8800;1250;0 ;9800 ;2450 ;975
0091017600_14062023003682;P208549001;P208549001_7;G2;8800;1250;975 ;9800 ;2450 ;1905
0091017600_14062023001569;P208549001;P208549001_7;G3;8800;1250;1905 ;9800 ;2450 ;2835
0091017600_14062023000529;P208549001;P208549001_8;H1;8800;0;0 ;10700 ;1200 ;1500
0091017600_14062023004887;P208549001;P208549001_8;H2;8800;0;1500 ;10700 ;1200 ;2955
0091017600_14062023002192;P208549001;P208549001_9;I1;9800;1250;0 ;10800 ;2450 ;975
0091017600_14062023001153;P208549001;P208549001_9;I2;9800;1250;975 ;10800 ;2450 ;1905
0091017600_14062023003450;P208549001;P208549001_9;I3;9800;1250;1905 ;10800 ;2450 ;2835
0091017600_14062023003184;P208549001;P208549001_10;J1;10800;0;0 ;13000 ;2400 ;1500
0091017600_14062023003184;P208549001;P208549001_10;J2;10800;0;1500 ;13000 ;2400 ;2955
0091017600_14062023004639;Q208549001_1;Q208549001_1_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023004766;Q208549001_1;Q208549001_1_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_14062023003727;Q208549001_1;Q208549001_1_2;B1;2200;0;0 ;4400 ;2400 ;1500
0091017600_14062023004639;Q208549001_1;Q208549001_1_2;B2;2200;0;1500 ;4400 ;2400 ;2955
0091017600_14062023004894;Q208549001_1;Q208549001_1_3;C1;4400;0;0 ;6600 ;2400 ;1500
0091017600_14062023001626;Q208549001_1;Q208549001_1_3;C2;4400;0;1500 ;6600 ;2400 ;2955
0091017600_14062023005220;Q208549001_1;Q208549001_1_4;D1;6600;0;0 ;8800 ;2400 ;1500
0091017600_14062023004894;Q208549001_1;Q208549001_1_4;D2;6600;0;1500 ;8800 ;2400 ;2955
0091017600_14062023000554;Q208549001_1;Q208549001_1_5;E1;8800;0;0 ;10400 ;1200 ;930
0091017600_14062023002241;Q208549001_1;Q208549001_1_5;E2;8800;0;930 ;10400 ;1200 ;1815
0091017600_14062023000554;Q208549001_1;Q208549001_1_5;E3;8800;0;1815 ;10400 ;1200 ;2700
0091017600_14062023004192;Q208549001_1;Q208549001_1_6;F1;8800;1250;0 ;10000 ;2450 ;1465
0091017600_14062023003862;Q208549001_1;Q208549001_1_6;F2;8800;1250;1465 ;10000 ;2450 ;2885
0091017600_14062023001704;Q208549001_1;Q208549001_1_7;G1;10000;1250;0 ;11600 ;2450 ;1500
0091017600_14062023001704;Q208549001_1;Q208549001_1_7;G2;10000;1250;1500 ;11600 ;2450 ;2955
0091017600_14062023004576;Q208549001_1;Q208549001_1_8;H1;10400;0;0 ;12000 ;1200 ;930
0091017600_14062023000030;Q208549001_1;Q208549001_1_8;H2;10400;0;930 ;12000 ;1200 ;1815
0091017600_14062023002826;Q208549001_1;Q208549001_1_8;H3;10400;0;1815 ;12000 ;1200 ;2700
0091017600_14062023001679;Q208549001_1;Q208549001_1_9;I1;11600;1250;0 ;13000 ;2450 ;1500
0091017600_14062023005839;Q208549001_1;Q208549001_1_9;I2;11600;1250;1500 ;13000 ;2450 ;2955
0091017600_14062023005535;Q208549001_1;Q208549001_1_10;J1;12000;0;0 ;13000 ;1200 ;975
0091017600_14062023001544;Q208549001_1;Q208549001_1_10;J2;12000;0;975 ;13000 ;1200 ;1905
0091017600_14062023001380;Q208549001_1;Q208549001_1_10;J3;12000;0;1905 ;13000 ;1200 ;2835
0091017600_14062023002334;Q208549001_2;Q208549001_2_1;A1;0;0;0 ;2200 ;2400 ;1500
0091017600_14062023002333;Q208549001_2;Q208549001_2_1;A2;0;0;1500 ;2200 ;2400 ;2955
0091017600_14062023003546;Q208549001_2;Q208549001_2_2;B1;2200;0;0 ;4400 ;2400 ;1500
0091017600_14062023000069;Q208549001_2;Q208549001_2_2;B2;2200;0;1500 ;4400 ;2400 ;2955
0091017600_14062023002965;Q208549001_2;Q208549001_2_3;C1;4400;0;0 ;6600 ;2400 ;1500
0091017600_14062023003546;Q208549001_2;Q208549001_2_3;C2;4400;0;1500 ;6600 ;2400 ;2955
0091017600_14062023004954;Q208549001_2;Q208549001_2_4;D1;6600;0;0 ;8800 ;2400 ;1500
0091017600_14062023000946;Q208549001_2;Q208549001_2_4;D2;6600;0;1500 ;8800 ;2400 ;2955
0091017600_14062023002030;Q208549001_2;Q208549001_2_5;E1;8800;0;0 ;10400 ;1200 ;930
0091017600_14062023003634;Q208549001_2;Q208549001_2_5;E2;8800;0;930 ;10400 ;1200 ;1635
0091017600_14062023003885;Q208549001_2;Q208549001_2_5;E3;8800;0;1635 ;10400 ;1200 ;2520
0091017600_14062023002668;Q208549001_2;Q208549001_2_6;F1;8800;1240;0 ;10555 ;2450 ;1475
0091017600_14062023002000;Q208549001_2;Q208549001_2_6;F2;8800;1240;1475 ;10555 ;2450 ;2905
0091017600_14062023004319;Q208549001_2;Q208549001_2_7;G1;10400;0;0 ;11600 ;1200 ;1465
0091017600_14062023004319;Q208549001_2;Q208549001_2_7;G2;10400;0;1465 ;11600 ;1200 ;2885
0091017600_14062023002643;Q208549001_2;Q208549001_2_8;H1;10555;1244;0 ;11565 ;2450 ;1114
0091017600_14062023000799;Q208549001_2;Q208549001_2_8;H2;10555;1244;1114 ;11565 ;2450 ;2228
0091017600_14062023005469;Q208549001_2;Q208549001_2_9;I1;11565;1250;0 ;12965 ;2450 ;1500
0091017600_14062023002329;Q208549001_2;Q208549001_2_9;I2;11565;1250;1500 ;12965 ;2450 ;2955
0091017600_14062023001672;Q208549001_2;Q208549001_2_10;J1;11600;0;0 ;13000 ;1200 ;1500
