Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0090019100_14062023000655;P205041103;P205041103_1;A1;0;0;0 ;1800 ;1200 ;1490
0090019100_14062023001291;P205041103;P205041103_1;A2;0;0;1490 ;1800 ;1200 ;2935
0090019100_14062023003426;P205041103;P205041103_2;B1;0;1240;0 ;1000 ;2440 ;975
0090019100_14062023004479;P205041103;P205041103_2;B2;0;1240;975 ;1000 ;2440 ;1905
0090019100_14062023005098;P205041103;P205041103_2;B3;0;1240;1905 ;1000 ;2440 ;2835
0090019100_14062023001714;P205041103;P205041103_3;C1;1000;1200;0 ;1800 ;1800 ;560
0090019100_14062023007256;P205041103;P205041103_3;C2;1000;1200;560 ;1800 ;1800 ;1078
0090019100_14062023004225;P205041103;P205041103_3;C3;1000;1200;1078 ;1800 ;1800 ;1596
0090019100_14062023001097;P205041103;P205041103_3;C4;1000;1200;1596 ;1800 ;1800 ;2114
0090019100_14062023000408;P205041103;P205041103_3;C5;1000;1200;2114 ;1800 ;1800 ;2632
0090019100_14062023007652;P205041103;P205041103_4;D1;1000;1840;0 ;1800 ;2440 ;560
0090019100_14062023000701;P205041103;P205041103_4;D2;1000;1840;560 ;1800 ;2440 ;1078
0090019100_14062023002712;P205041103;P205041103_4;D3;1000;1840;1078 ;1800 ;2440 ;1596
0090019100_14062023001826;P205041103;P205041103_5;E1;1800;1240;0 ;2800 ;2440 ;975
0090019100_14062023000941;P205041103;P205041103_5;E2;1800;1240;975 ;2800 ;2440 ;1680
0090019100_14062023001571;P205041103;P205041103_5;E3;1800;1240;1680 ;2800 ;2440 ;2610
0090019100_14062023003459;P205041103;P205041103_6;F1;1800;0;0 ;4200 ;1200 ;1490
0090019100_14062023006912;P205041103;P205041103_6;F2;1800;0;1490 ;4200 ;1200 ;2935
0090019100_14062023003708;P205041103;P205041103_7;G1;2800;1240;0 ;4600 ;2440 ;1490
0090019100_14062023003133;P205041103;P205041103_7;G2;2800;1240;1490 ;4600 ;2440 ;2935
