Item ident;Id truck;Id stack;Item code;X origin;Y origin; Z origin; X extremity; Y extremity; Z extremity
0091017200_08062023000076;P244630901;P244630901_1;A1;0;0;0 ;1000 ;1200 ;975
0091017200_08062023000076;P244630901;P244630901_1;A2;0;0;975 ;1000 ;1200 ;1905
0091017200_08062023000076;P244630901;P244630901_1;A3;0;0;1905 ;1000 ;1200 ;2835
0091017200_08062023000068;P244630901;P244630901_2;B1;0;1240;0 ;1000 ;2440 ;975
0091017200_08062023000076;P244630901;P244630901_2;B2;0;1240;975 ;1000 ;2440 ;1905
0091017200_08062023000068;P244630901;P244630901_2;B3;0;1240;1905 ;1000 ;2440 ;2835
0091017200_08062023000068;P244630901;P244630901_3;C1;1000;1240;0 ;2000 ;2440 ;975
0091017200_08062023000068;P244630901;P244630901_3;C2;1000;1240;975 ;2000 ;2440 ;1905
0091017200_08062023000016;P244630901;P244630901_3;C3;1000;1240;1905 ;2000 ;2440 ;2835
0091017200_08062023000016;P244630901;P244630901_4;D1;1000;0;0 ;2000 ;1200 ;975
0091017200_08062023000016;P244630901;P244630901_4;D2;1000;0;975 ;2000 ;1200 ;1905
0091017200_08062023000016;P244630901;P244630901_4;D3;1000;0;1905 ;2000 ;1200 ;2835
0091017200_08062023000099;P244630901;P244630901_5;E1;2000;0;0 ;3000 ;1200 ;975
0091017200_08062023000016;P244630901;P244630901_5;E2;2000;0;975 ;3000 ;1200 ;1905
0091017200_08062023000099;P244630901;P244630901_5;E3;2000;0;1905 ;3000 ;1200 ;2835
0091017200_08062023000099;P244630901;P244630901_6;F1;2000;1240;0 ;3000 ;2440 ;975
0091017200_08062023000099;P244630901;P244630901_6;F2;2000;1240;975 ;3000 ;2440 ;1905
0091017200_08062023000099;P244630901;P244630901_6;F3;2000;1240;1905 ;3000 ;2440 ;2835
0091017200_08062023000099;P244630901;P244630901_7;G1;3000;1240;0 ;4000 ;2440 ;975
0091017200_08062023000099;P244630901;P244630901_7;G2;3000;1240;975 ;4000 ;2440 ;1905
0091017200_08062023000099;P244630901;P244630901_7;G3;3000;1240;1905 ;4000 ;2440 ;2835
0091017200_08062023000099;P244630901;P244630901_8;H1;3000;0;0 ;4000 ;1200 ;975
0091017200_08062023000099;P244630901;P244630901_8;H2;3000;0;975 ;4000 ;1200 ;1905
0091017200_08062023000099;P244630901;P244630901_8;H3;3000;0;1905 ;4000 ;1200 ;2835
0091017200_08062023000099;P244630901;P244630901_9;I1;4000;0;0 ;5000 ;1200 ;975
0091017200_08062023000099;P244630901;P244630901_9;I2;4000;0;975 ;5000 ;1200 ;1905
0091017200_08062023000029;P244630901;P244630901_10;J1;4000;1240;0 ;5000 ;2440 ;975
0091017200_08062023000029;P244630901;P244630901_10;J2;4000;1240;975 ;5000 ;2440 ;1905
0091017200_08062023000029;P244630901;P244630901_11;K1;5000;1240;0 ;6000 ;2440 ;975
0091017200_08062023000029;P244630901;P244630901_11;K2;5000;1240;975 ;6000 ;2440 ;1905
0091017200_08062023000029;P244630901;P244630901_12;L1;5000;0;0 ;6000 ;1200 ;975
0091017200_08062023000029;P244630901;P244630901_12;L2;5000;0;975 ;6000 ;1200 ;1905
0091017200_08062023000032;P244630901;P244630901_13;M1;6000;0;0 ;7000 ;1200 ;975
0091017200_08062023000032;P244630901;P244630901_13;M2;6000;0;975 ;7000 ;1200 ;1905
0091017200_08062023000032;P244630901;P244630901_14;N1;6000;1240;0 ;7000 ;2440 ;975
0091017200_08062023000032;P244630901;P244630901_14;N2;6000;1240;975 ;7000 ;2440 ;1905
0091017200_08062023000032;P244630901;P244630901_15;O1;7000;1240;0 ;8000 ;2440 ;975
0091017200_08062023000032;P244630901;P244630901_15;O2;7000;1240;975 ;8000 ;2440 ;1905
0091017200_08062023000032;P244630901;P244630901_16;P1;7000;0;0 ;8000 ;1200 ;975
0091017200_08062023000020;P243630901;P243630901_1;A1;0;1240;0 ;1000 ;2440 ;975
0091017200_08062023000014;P243630901;P243630901_1;A2;0;1240;975 ;1000 ;2440 ;1905
0091017200_08062023000086;P243630901;P243630901_1;A3;0;1240;1905 ;1000 ;2440 ;2835
0091017200_08062023000086;P243630901;P243630901_2;B1;0;0;0 ;1000 ;1200 ;975
0091017200_08062023000086;P243630901;P243630901_2;B2;0;0;975 ;1000 ;1200 ;1905
0091017200_08062023000079;P243630901;P243630901_2;B3;0;0;1905 ;1000 ;1200 ;2835
0091017200_08062023000079;P243630901;P243630901_3;C1;1000;0;0 ;2000 ;1200 ;975
0091017200_08062023000079;P243630901;P243630901_3;C2;1000;0;975 ;2000 ;1200 ;1905
0091017200_08062023000079;P243630901;P243630901_3;C3;1000;0;1905 ;2000 ;1200 ;2835
0091017200_08062023000079;P243630901;P243630901_4;D1;1000;1240;0 ;2000 ;2440 ;975
0091017200_08062023000079;P243630901;P243630901_4;D2;1000;1240;975 ;2000 ;2440 ;1905
0091017200_08062023000079;P243630901;P243630901_4;D3;1000;1240;1905 ;2000 ;2440 ;2835
0091017200_08062023000100;P243630901;P243630901_5;E1;2000;1240;0 ;3000 ;2440 ;975
0091017200_08062023000100;P243630901;P243630901_5;E2;2000;1240;975 ;3000 ;2440 ;1905
0091017200_08062023000100;P243630901;P243630901_6;F1;2000;0;0 ;3000 ;1200 ;975
0091017200_08062023000100;P243630901;P243630901_6;F2;2000;0;975 ;3000 ;1200 ;1905
0091017200_08062023000103;P243630901;P243630901_7;G1;3000;0;0 ;4000 ;1200 ;975
0091017200_08062023000103;P243630901;P243630901_7;G2;3000;0;975 ;4000 ;1200 ;1905
0091017200_08062023000103;P243630901;P243630901_8;H1;3000;1240;0 ;4000 ;2440 ;975
0091017200_08062023000103;P243630901;P243630901_8;H2;3000;1240;975 ;4000 ;2440 ;1905
0091017200_08062023000008;P241630901;P241630901_1;A1;0;1240;0 ;1000 ;2440 ;975
0091017200_08062023000008;P241630901;P241630901_1;A2;0;1240;975 ;1000 ;2440 ;1905
0091017200_08062023000067;P241630901;P241630901_1;A3;0;1240;1905 ;1000 ;2440 ;2835
0091017200_08062023000067;P241630901;P241630901_2;B1;0;20;0 ;1000 ;1220 ;975
0091017200_08062023000067;P241630901;P241630901_2;B2;0;20;975 ;1000 ;1220 ;1905
0091017200_08062023000067;P241630901;P241630901_2;B3;0;20;1905 ;1000 ;1220 ;2835
0091017200_08062023000067;P241630901;P241630901_3;C1;1000;620;0 ;2000 ;1820 ;975
0091017200_08062023000067;P241630901;P241630901_3;C2;1000;620;975 ;2000 ;1820 ;1905
0091017200_08062023000067;P241630901;P241630901_3;C3;1000;620;1905 ;2000 ;1820 ;2835
0091017200_08062023000067;P241630901;P241630901_4;D1;2000;620;0 ;3000 ;1820 ;975
0091017200_08062023000067;P241630901;P241630901_4;D2;2000;620;975 ;3000 ;1820 ;1905
0091017200_08062023000067;P241630901;P241630901_4;D3;2000;620;1905 ;3000 ;1820 ;2835
0091017200_08062023000067;P241630901;P241630901_5;E1;3000;1240;0 ;4000 ;2440 ;975
0091017200_08062023000067;P241630901;P241630901_5;E2;3000;1240;975 ;4000 ;2440 ;1905
0091017200_08062023000067;P241630901;P241630901_5;E3;3000;1240;1905 ;4000 ;2440 ;2835
0091017200_08062023000117;P241630901;P241630901_6;F1;3000;0;0 ;4000 ;1200 ;975
0091017200_08062023000067;P241630901;P241630901_6;F2;3000;0;975 ;4000 ;1200 ;1905
0091017200_08062023000117;P241630901;P241630901_6;F3;3000;0;1905 ;4000 ;1200 ;2835
0091017200_08062023000117;P241630901;P241630901_7;G1;4000;0;0 ;5000 ;1200 ;975
0091017200_08062023000117;P241630901;P241630901_7;G2;4000;0;975 ;5000 ;1200 ;1905
0091017200_08062023000117;P241630901;P241630901_7;G3;4000;0;1905 ;5000 ;1200 ;2835
0091017200_08062023000055;P241630901;P241630901_8;H1;4000;1240;0 ;5000 ;2440 ;975
0091017200_08062023000055;P241630901;P241630901_8;H2;4000;1240;975 ;5000 ;2440 ;1905
0091017200_08062023000071;P241630901;P241630901_9;I1;5000;1240;0 ;6000 ;2440 ;975
0091017200_08062023000071;P241630901;P241630901_9;I2;5000;1240;975 ;6000 ;2440 ;1905
0091017200_08062023000071;P241630901;P241630901_10;J1;5000;0;0 ;6000 ;1200 ;975
0091017200_08062023000071;P241630901;P241630901_10;J2;5000;0;975 ;6000 ;1200 ;1905
0091017200_08062023000071;P241630901;P241630901_11;K1;6000;0;0 ;7000 ;1200 ;975
0091017200_08062023000071;P241630901;P241630901_11;K2;6000;0;975 ;7000 ;1200 ;1905
0091017200_08062023000071;P241630901;P241630901_12;L1;6000;1240;0 ;7000 ;2440 ;975
0091017200_08062023000071;P241630901;P241630901_12;L2;6000;1240;975 ;7000 ;2440 ;1905
0091017200_08062023000007;P241630901;P241630901_13;M1;7000;1240;0 ;8000 ;2440 ;975
0091017200_08062023000007;P241630901;P241630901_13;M2;7000;1240;975 ;8000 ;2440 ;1905
0091017200_08062023000007;P241630901;P241630901_14;N1;7000;0;0 ;8000 ;1200 ;975
0091017200_08062023000007;P241630901;P241630901_14;N2;7000;0;975 ;8000 ;1200 ;1905
0091017200_08062023000007;P241630901;P241630901_15;O1;8000;0;0 ;9000 ;1200 ;975
0091017200_08062023000007;P241630901;P241630901_15;O2;8000;0;975 ;9000 ;1200 ;1905
0091017200_08062023000007;P241630901;P241630901_16;P1;8000;1240;0 ;9000 ;2440 ;975
0091017200_08062023000007;P241630901;P241630901_16;P2;8000;1240;975 ;9000 ;2440 ;1905
0091017200_08062023000051;P237630901;P237630901_1;A1;0;1240;0 ;1000 ;2440 ;975
0091017200_08062023000051;P237630901;P237630901_1;A2;0;1240;975 ;1000 ;2440 ;1905
0091017200_08062023000051;P237630901;P237630901_1;A3;0;1240;1905 ;1000 ;2440 ;2835
0091017200_08062023000061;P237630901;P237630901_2;B1;0;0;0 ;1000 ;1200 ;975
0091017200_08062023000051;P237630901;P237630901_2;B2;0;0;975 ;1000 ;1200 ;1905
0091017200_08062023000061;P237630901;P237630901_2;B3;0;0;1905 ;1000 ;1200 ;2835
0091017200_08062023000043;P237630901;P237630901_3;C1;1000;0;0 ;2000 ;1200 ;975
0091017200_08062023000061;P237630901;P237630901_3;C2;1000;0;975 ;2000 ;1200 ;1905
0091017200_08062023000043;P237630901;P237630901_3;C3;1000;0;1905 ;2000 ;1200 ;2835
0091017200_08062023000043;P237630901;P237630901_4;D1;1000;1240;0 ;2000 ;2440 ;975
0091017200_08062023000043;P237630901;P237630901_4;D2;1000;1240;975 ;2000 ;2440 ;1905
0091017200_08062023000043;P237630901;P237630901_4;D3;1000;1240;1905 ;2000 ;2440 ;2835
0091017200_08062023000043;P237630901;P237630901_5;E1;2000;1240;0 ;3000 ;2440 ;975
0091017200_08062023000043;P237630901;P237630901_5;E2;2000;1240;975 ;3000 ;2440 ;1905
0091017200_08062023000043;P237630901;P237630901_5;E3;2000;1240;1905 ;3000 ;2440 ;2835
0091017200_08062023000036;P237630901;P237630901_6;F1;2000;0;0 ;3000 ;1200 ;975
0091017200_08062023000036;P237630901;P237630901_6;F2;2000;0;975 ;3000 ;1200 ;1905
0091017200_08062023000036;P237630901;P237630901_6;F3;2000;0;1905 ;3000 ;1200 ;2835
0091017200_08062023000036;P237630901;P237630901_7;G1;3000;0;0 ;4000 ;1200 ;975
0091017200_08062023000036;P237630901;P237630901_7;G2;3000;0;975 ;4000 ;1200 ;1905
0091017200_08062023000036;P237630901;P237630901_7;G3;3000;0;1905 ;4000 ;1200 ;2835
0091017200_08062023000036;P237630901;P237630901_8;H1;3000;1240;0 ;4000 ;2440 ;975
0091017200_08062023000036;P237630901;P237630901_8;H2;3000;1240;975 ;4000 ;2440 ;1905
0091017200_08062023000036;P237630901;P237630901_8;H3;3000;1240;1905 ;4000 ;2440 ;2835
0091017200_08062023000036;P237630901;P237630901_9;I1;4000;1240;0 ;5000 ;2440 ;975
0091017200_08062023000036;P237630901;P237630901_9;I2;4000;1240;975 ;5000 ;2440 ;1905
0091017200_08062023000036;P237630901;P237630901_9;I3;4000;1240;1905 ;5000 ;2440 ;2835
0091017200_08062023000036;P237630901;P237630901_10;J1;4000;0;0 ;5000 ;1200 ;975
0091017200_08062023000036;P237630901;P237630901_10;J2;4000;0;975 ;5000 ;1200 ;1905
0091017200_08062023000036;P237630901;P237630901_10;J3;4000;0;1905 ;5000 ;1200 ;2835
0091017200_08062023000036;P237630901;P237630901_11;K1;5000;0;0 ;6000 ;1200 ;975
0091017200_08062023000036;P237630901;P237630901_11;K2;5000;0;975 ;6000 ;1200 ;1905
0091017200_08062023000036;P237630901;P237630901_11;K3;5000;0;1905 ;6000 ;1200 ;2835
0091017200_08062023000036;P237630901;P237630901_12;L1;5000;1240;0 ;6000 ;2440 ;975
0091017200_08062023000026;P237630901;P237630901_13;M1;6000;1240;0 ;7000 ;2440 ;975
0091017200_08062023000026;P237630901;P237630901_13;M2;6000;1240;975 ;7000 ;2440 ;1905
0091017200_08062023000026;P237630901;P237630901_14;N1;6000;0;0 ;7000 ;1200 ;975
0091017200_08062023000026;P237630901;P237630901_14;N2;6000;0;975 ;7000 ;1200 ;1905
0091017200_08062023000026;P237630901;P237630901_15;O1;7000;0;0 ;8000 ;1200 ;975
0091017200_08062023000026;P237630901;P237630901_15;O2;7000;0;975 ;8000 ;1200 ;1905
0091017200_08062023000026;P237630901;P237630901_16;P1;7000;1240;0 ;8000 ;2440 ;975
0091017200_08062023000026;P237630901;P237630901_16;P2;7000;1240;975 ;8000 ;2440 ;1905
0091017200_08062023000090;P237630901;P237630901_17;Q1;8000;1240;0 ;9000 ;2440 ;975
0091017200_08062023000026;P237630901;P237630901_17;Q2;8000;1240;975 ;9000 ;2440 ;1905
0091017200_08062023000090;P237630901;P237630901_18;R1;8000;0;0 ;9000 ;1200 ;975
0091017200_08062023000090;P237630901;P237630901_18;R2;8000;0;975 ;9000 ;1200 ;1905
0091017200_08062023000090;P237630901;P237630901_19;S1;9000;0;0 ;10000 ;1200 ;975
0091017200_08062023000090;P237630901;P237630901_19;S2;9000;0;975 ;10000 ;1200 ;1905
0091017200_08062023000090;P237630901;P237630901_20;T1;9000;1240;0 ;10000 ;2440 ;975
0091017200_08062023000090;P237630901;P237630901_20;T2;9000;1240;975 ;10000 ;2440 ;1905
0091017200_08062023000090;P237630901;P237630901_21;U1;10000;1240;0 ;11000 ;2440 ;975
0091017200_08062023000090;P237630901;P237630901_21;U2;10000;1240;975 ;11000 ;2440 ;1905
0091017200_08062023000104;P236630901;P236630901_1;A1;0;1240;0 ;1000 ;2440 ;975
0091017200_08062023000053;P236630901;P236630901_1;A2;0;1240;975 ;1000 ;2440 ;1905
0091017200_08062023000104;P236630901;P236630901_1;A3;0;1240;1905 ;1000 ;2440 ;2835
0091017200_08062023000072;P236630901;P236630901_2;B1;0;0;0 ;1000 ;1200 ;975
0091017200_08062023000072;P236630901;P236630901_2;B2;0;0;975 ;1000 ;1200 ;1905
0091017200_08062023000072;P236630901;P236630901_2;B3;0;0;1905 ;1000 ;1200 ;2835
0091017200_08062023000064;P236630901;P236630901_3;C1;1000;0;0 ;2000 ;1200 ;975
0091017200_08062023000064;P236630901;P236630901_3;C2;1000;0;975 ;2000 ;1200 ;1905
0091017200_08062023000064;P236630901;P236630901_3;C3;1000;0;1905 ;2000 ;1200 ;2835
0091017200_08062023000064;P236630901;P236630901_4;D1;1000;1240;0 ;2000 ;2440 ;975
0091017200_08062023000064;P236630901;P236630901_4;D2;1000;1240;975 ;2000 ;2440 ;1905
0091017200_08062023000064;P236630901;P236630901_4;D3;1000;1240;1905 ;2000 ;2440 ;2835
0091017200_08062023000064;P236630901;P236630901_5;E1;2000;1240;0 ;3000 ;2440 ;975
0091017200_08062023000064;P236630901;P236630901_5;E2;2000;1240;975 ;3000 ;2440 ;1905
0091017200_08062023000024;P236630901;P236630901_6;F1;2000;0;0 ;3000 ;1200 ;975
0091017200_08062023000024;P236630901;P236630901_6;F2;2000;0;975 ;3000 ;1200 ;1905
0091017200_08062023000024;P236630901;P236630901_7;G1;3000;0;0 ;4000 ;1200 ;975
0091017200_08062023000024;P236630901;P236630901_7;G2;3000;0;975 ;4000 ;1200 ;1905
0091017200_08062023000085;P236630901;P236630901_8;H1;3000;1240;0 ;4000 ;2440 ;975
0091017200_08062023000085;P236630901;P236630901_8;H2;3000;1240;975 ;4000 ;2440 ;1905
0091017200_08062023000085;P236630901;P236630901_9;I1;4000;1240;0 ;5000 ;2440 ;975
0091017200_08062023000085;P236630901;P236630901_9;I2;4000;1240;975 ;5000 ;2440 ;1905
0091017200_08062023000050;P209630901;P209630901_1;A1;0;0;0 ;1000 ;1200 ;975
0091017200_08062023000050;P209630901;P209630901_1;A2;0;0;975 ;1000 ;1200 ;1905
0091017200_08062023000093;P209630901;P209630901_1;A3;0;0;1905 ;1000 ;1200 ;2835
0091017200_08062023000080;P209630901;P209630901_2;B1;0;1240;0 ;1000 ;2440 ;975
0091017200_08062023000080;P209630901;P209630901_2;B2;0;1240;975 ;1000 ;2440 ;1905
0091017200_08062023000091;P209630901;P209630901_2;B3;0;1240;1905 ;1000 ;2440 ;2835
0091017200_08062023000091;P209630901;P209630901_3;C1;1000;1240;0 ;2000 ;2440 ;975
0091017200_08062023000091;P209630901;P209630901_3;C2;1000;1240;975 ;2000 ;2440 ;1905
0091017200_08062023000091;P209630901;P209630901_3;C3;1000;1240;1905 ;2000 ;2440 ;2835
0091017200_08062023000091;P209630901;P209630901_4;D1;1000;0;0 ;2000 ;1200 ;975
0091017200_08062023000091;P209630901;P209630901_4;D2;1000;0;975 ;2000 ;1200 ;1905
0091017200_08062023000091;P209630901;P209630901_4;D3;1000;0;1905 ;2000 ;1200 ;2835
0091017200_08062023000002;P209630901;P209630901_5;E1;2000;0;0 ;3000 ;1200 ;975
0091017200_08062023000002;P209630901;P209630901_5;E2;2000;0;975 ;3000 ;1200 ;1905
0091017200_08062023000002;P209630901;P209630901_6;F1;2000;1240;0 ;3000 ;2440 ;975
0091017200_08062023000002;P209630901;P209630901_6;F2;2000;1240;975 ;3000 ;2440 ;1905
0091017200_08062023000062;P209630901;P209630901_7;G1;3000;1240;0 ;4000 ;2440 ;975
0091017200_08062023000002;P209630901;P209630901_7;G2;3000;1240;975 ;4000 ;2440 ;1905
0091017200_08062023000062;P209630901;P209630901_8;H1;3000;0;0 ;4000 ;1200 ;975
0091017200_08062023000062;P209630901;P209630901_8;H2;3000;0;975 ;4000 ;1200 ;1905
0091017200_08062023000062;P209630901;P209630901_9;I1;4000;0;0 ;5000 ;1200 ;975
0091017200_08062023000062;P209630901;P209630901_9;I2;4000;0;975 ;5000 ;1200 ;1905
0091017200_08062023000039;P208630901;P208630901_1;A1;0;1240;0 ;1000 ;2440 ;975
0091017200_08062023000039;P208630901;P208630901_1;A2;0;1240;975 ;1000 ;2440 ;1905
0091017200_08062023000039;P208630901;P208630901_1;A3;0;1240;1905 ;1000 ;2440 ;2835
0091017200_08062023000087;P208630901;P208630901_2;B1;0;0;0 ;1000 ;1200 ;975
0091017200_08062023000087;P208630901;P208630901_2;B2;0;0;975 ;1000 ;1200 ;1905
0091017200_08062023000021;P208630901;P208630901_2;B3;0;0;1905 ;1000 ;1200 ;2835
0091017200_08062023000097;P208630901;P208630901_3;C1;1000;0;0 ;2000 ;1200 ;975
0091017200_08062023000021;P208630901;P208630901_3;C2;1000;0;975 ;2000 ;1200 ;1905
0091017200_08062023000097;P208630901;P208630901_3;C3;1000;0;1905 ;2000 ;1200 ;2835
0091017200_08062023000097;P208630901;P208630901_4;D1;1000;1240;0 ;2000 ;2440 ;975
0091017200_08062023000097;P208630901;P208630901_4;D2;1000;1240;975 ;2000 ;2440 ;1905
0091017200_08062023000097;P208630901;P208630901_4;D3;1000;1240;1905 ;2000 ;2440 ;2835
0091017200_08062023000097;P208630901;P208630901_5;E1;2000;1240;0 ;3000 ;2440 ;975
0091017200_08062023000097;P208630901;P208630901_5;E2;2000;1240;975 ;3000 ;2440 ;1905
0091017200_08062023000041;P208630901;P208630901_6;F1;2000;0;0 ;3000 ;1200 ;975
0091017200_08062023000041;P208630901;P208630901_6;F2;2000;0;975 ;3000 ;1200 ;1905
0091017200_08062023000041;P208630901;P208630901_7;G1;3000;0;0 ;4000 ;1200 ;975
0091017200_08062023000041;P208630901;P208630901_7;G2;3000;0;975 ;4000 ;1200 ;1905
0091017200_08062023000048;P208630901;P208630901_8;H1;3000;1240;0 ;4000 ;2440 ;975
0091017200_08062023000048;P208630901;P208630901_8;H2;3000;1240;975 ;4000 ;2440 ;1905
0091017200_08062023000048;P208630901;P208630901_9;I1;4000;1240;0 ;5000 ;2440 ;975
0091017200_08062023000048;P208630901;P208630901_9;I2;4000;1240;975 ;5000 ;2440 ;1905
0091017200_08062023000022;P202630901;P202630901_1;A1;0;0;0 ;1000 ;1200 ;975
0091017200_08062023000022;P202630901;P202630901_1;A2;0;0;975 ;1000 ;1200 ;1905
0091017200_08062023000022;P202630901;P202630901_1;A3;0;0;1905 ;1000 ;1200 ;2835
0091017200_08062023000042;P202630901;P202630901_2;B1;0;1240;0 ;1000 ;2440 ;975
0091017200_08062023000022;P202630901;P202630901_2;B2;0;1240;975 ;1000 ;2440 ;1905
0091017200_08062023000042;P202630901;P202630901_2;B3;0;1240;1905 ;1000 ;2440 ;2835
0091017200_08062023000037;P202630901;P202630901_3;C1;1000;1240;0 ;2000 ;2440 ;975
0091017200_08062023000042;P202630901;P202630901_3;C2;1000;1240;975 ;2000 ;2440 ;1905
0091017200_08062023000037;P202630901;P202630901_3;C3;1000;1240;1905 ;2000 ;2440 ;2835
0091017200_08062023000037;P202630901;P202630901_4;D1;1000;0;0 ;2000 ;1200 ;975
0091017200_08062023000037;P202630901;P202630901_4;D2;1000;0;975 ;2000 ;1200 ;1905
0091017200_08062023000037;P202630901;P202630901_4;D3;1000;0;1905 ;2000 ;1200 ;2835
0091017200_08062023000037;P202630901;P202630901_5;E1;2000;0;0 ;3000 ;1200 ;975
0091017200_08062023000037;P202630901;P202630901_5;E2;2000;0;975 ;3000 ;1200 ;1905
0091017200_08062023000037;P202630901;P202630901_5;E3;2000;0;1905 ;3000 ;1200 ;2835
0091017200_08062023000037;P202630901;P202630901_6;F1;2000;1240;0 ;3000 ;2440 ;975
0091017200_08062023000037;P202630901;P202630901_6;F2;2000;1240;975 ;3000 ;2440 ;1905
0091017200_08062023000037;P202630901;P202630901_6;F3;2000;1240;1905 ;3000 ;2440 ;2835
0091017200_08062023000037;P202630901;P202630901_7;G1;3000;1240;0 ;4000 ;2440 ;975
0091017200_08062023000037;P202630901;P202630901_7;G2;3000;1240;975 ;4000 ;2440 ;1905
0091017200_08062023000037;P202630901;P202630901_7;G3;3000;1240;1905 ;4000 ;2440 ;2835
0091017200_08062023000037;P202630901;P202630901_8;H1;3000;0;0 ;4000 ;1200 ;975
0091017200_08062023000037;P202630901;P202630901_8;H2;3000;0;975 ;4000 ;1200 ;1905
0091017200_08062023000037;P202630901;P202630901_8;H3;3000;0;1905 ;4000 ;1200 ;2835
